title,type,source,theme,date,body,link
Myanmar emergency overview map: Number of people displaced in South East since Feb 2021 and remain displaced (As of 27 Jun 2022),Map,UNHCR,Protection and Human Rights,29 Jun 2022,"WEEKLY HIGHLIGHTS, In the South-East, the number of IDPs rose slightly from 244,500 last week to 244,700 this week., While figures in Tanintharyi Region as well as Shan (South), Mon and Kayin States did not change significantly, Bago Region (East) recorded a significant increase after more than 5,400 people from 12 villages had to flee to nearby villages and other locations because of heavy clashes between the Tatmadaw and Karen National Liberation Army (KNLA)/ Karen National Defence Organisation (KNDO)., Meanwhile in Kayah State, more than 4,000 people were able to return to Loikaw and Demoso Townships. Nevertheless, the security situation in Demoso Township continues to be unstable with more than 2,000 people unable to return to their places of origin and experiencing another displacement. About 600 IDPs were forced to move further north to Pekon Township in Shan State (South). In addition, more than 1,000 people were verified as having been displaced in Pekon Township following armed clashes. It is also worth noting that 200 IDPs were verified to be in Shan State (South) due to armed clashes in Kayah State’s Loikaw Township in early June. About 800 people seeking safety in Shan State (South) are currently being verified by UNHCR.",https://reliefweb.int/map/myanmar/myanmar-emergency-overview-map-number-people-displaced-south-east-feb-2021-and-remain-displaced-27-jun-2022
"Myanmar: Crisis taking an enormous toll on children, UN committee warns",News and Press Release,UNCRC,"Education
Food and Nutrition
Gender
Health
Protection and Human Rights",29 Jun 2022,"GENEVA (29 June 2022) – Time is running out to save Myanmar’s stricken generation, the UN Child Rights Committee warned today, urging the international community to take swift action to protect the country’s children., Citing alarming findings in a report by the UN Special Rapporteur on the situation of human rights in Myanmar, the Committee said 7.8 million children in the country remain out of school, 250,000 are internally displaced, and children have reportedly been abducted and recruited for armed conflicts. The Committee issued the following statement today:, “Children continue to bear the brunt of the Myanmar military's ongoing attacks to assert control over the territory., At least 382 children have been killed or maimed by armed groups since the February 2021 coup. In addition, over 1,400 children have reportedly been arbitrarily arrested since the coup. Children who took part or were suspected of having participated in protests, are among those detained by the military. At least 274 child political prisoners remained in the military’s custody as of 27 May this year., The military also takes children of human rights defenders hostage to pressure their parents to surrender. According to the latest report by the Special Rapporteur on the situation of human rights in Myanmar, at least 61 children are currently being held hostage by the junta., Rohingya children have been arrested and detained for alleged migration-related offences. Torture and ill-treatment, including sexual abuse, have allegedly been inflicted on these children., The number of children being abducted for recruitment purposes is on the rise, as well as children joining local defence groups and being particularly exposed to the danger of being killed or injured. They have been dispatched to participate in armed conflicts., The economic and humanitarian crises are having devastating impacts on children and fueling all forms of violence and exploitation. The Committee is deeply concerned that the military intentionally impedes access to food, funds, medical aid, and communication to weaken the support base for armed resistance and provoke fear. Child trafficking and child labour are reportedly on the rise in Myanmar., According to UN figures, the estimated number of internally displaced people since the coup in the country has passed 700,000, including more than 250,000 children, as of 1 June 2022., More than half of the country’s child population, about 7.8 million, remain out of school. The UN has documented 260 attacks on schools and education personnel since the coup, and 320 cases of the use of schools by armed groups between February 2021 and March 2022., It is estimated that 33,000 children will die from preventable causes in 2022 merely due to the lack of routine immunizations. In addition, 1.3 million children and more than 700,000 pregnant or breastfeeding women require nutritional support. As a result, experts warn of a looming food crisis and a dramatic increase in rates of childhood malnutrition., The rights of children in Myanmar must be respected and protected under the Convention on the Rights of the Child and its Optional Protocol on the Involvement of Children in Armed Conflict, both ratified by Myanmar, as well as under the international humanitarian law., The Committee urges Myanmar’s military to cease involving children in the hostilities, stop taking children hostage, end unlawful detention and torture and ill-treatment of children in captivity, and release all detained children immediately and unconditionally., Perpetrators of atrocity crimes against children must be held accountable before impartial and independent courts. The Committee also reiterates its call for the UN and civil society organizations to have safe and unrestricted access to deliver assistance and services to Myanmar’s most vulnerable children., The Committee calls on the international community to urgently reassess and redesign the global response to the crises in Myanmar, prioritize children’s rights over other considerations, and take concrete measures to alleviate their suffering.”, ENDS, For more information and media requests in Geneva, please contact:
Vivian Kwok at +41 (0) 22 917 9362 / vivian.kwok@un.org or
UN Human Rights Office Media Section at +41 (0) 22 928 9855 / ohchr-media@un.org, Background:
The Committee on the Rights of the Child, chaired by Mikiko OTANI (Japan), monitors States parties' adherence to the Convention on the Rights of the Childand its Optional Protocols on involvement of children in armed conflict, and on sale of children, child prostitution and child pornography. The Convention to date has 196 States parties. The Committee is made up of 18 members who are independent human rights experts drawn from around the world, who serve in their personal capacity and not as representatives of States parties.",https://reliefweb.int/report/myanmar/myanmar-crisis-taking-enormous-toll-children-un-committee-warns
Myanmar emergency overview map: Number of people displaced since Feb 2021 and remain displaced (As of 27 Jun 2022),Map,UNHCR,Protection and Human Rights,28 Jun 2022,,https://reliefweb.int/map/myanmar/myanmar-emergency-overview-map-number-people-displaced-feb-2021-and-remain-displaced-27-jun-2022
"Myanmar: Response overview, June 2022",Situation Report,FAO,"Agriculture
Food and Nutrition",27 Jun 2022,"Key points, Humanitarian needs in Myanmar continue to rise sharply since February 2021 as a result of political and economic upheaval and increased conflict., Myanmar is facing a rapidly growing food security crisis, and nearly one in four people are already food insecure. Ongoing violence, economic crisis, recurrent climate-induced shocks, population displacement and COVID-19, among other factors, are disrupting the entire national food system., Since January 2022, the Food and Agriculture Organization of the United Nations (FAO) has assisted 14 115 households (70 575 people) through the provision of staple crop seeds and fertilizers along with the implementation of cash-based interventions, enabling them to produce their own food and meet their basic needs., Challenges facing food security and agriculture, Agriculture is a source of livelihoods for nearly 70 percent of the population of Myanmar. The ongoing crisis is reversing hard-won agricultural development gains and posing an enormous threat to the livelihoods and food security of agriculture-dependent communities. Intense violence is triggering new waves of population displacement and disrupting livelihoods across the food supply chain. In 2021, 24 percent of farmers reduced the size of their planted areas and 18 percent reported a reduction in expected harvest. Moreover, while the incomes of smallholder farmers continue to decline, the cost of production inputs continue to rise. For example, the cost of fertilizers is currently 3.6 times higher than in 2019 and high-quality seeds are increasingly becoming unavailable or unaffordable. As a result, food production is declining and food prices are soaring, leading to unprecedented and critical levels of food insecurity with 89 percent of households adopting at least one negative coping mechanism. Against this backdrop, protecting the livelihoods of smallholder farmers to enable them to feed themselves and their communities is a frontline humanitarian response. Without urgent and scaled up interventions to protect agricultural livelihoods, the food security crisis will inevitably deteriorate further and the numbers of people who resort to negative coping mechanisms and/or rely on food aid for their survival will continue to grow., In collaboration with its local and international partners, FAO is responding to the crisis through providing smallholder farmers across Myanmar with access to fertilizers and high-quality seeds along with the implementation of cash-based interventions. Furthermore, FAO will provide livestock keeping households with animal feed to enable them to keep their livestock assets alive, healthy and productive. FAO is also focusing on enhancing the technical knowledge and skills of community-based service providers, and on promoting healthy diets among highly vulnerable groups.",https://reliefweb.int/report/myanmar/myanmar-response-overview-june-2022
Myanmar: Communities in north Shan State face conflicts new and old,News and Press Release,ICRC,Protection and Human Rights,28 Jun 2022,"Nang Khin Shwe dreams of becoming a nurse one day. A couple of years ago, she took part in an auxiliary midwife training in her northern Shan State village to move one step closer to that dream., ""I always wanted to become a nurse or work in a medical field,"" she says. But when intense clashes broke out in Kyaukme Township, Nang Khin Shwe's family had to leave their home behind, like many others., Displaced communities in Kyaukme Township and other parts of northern Shan State remain vulnerable to the dual threat of ongoing clashes and COVID-19. ""My family and I have been here for more than seven months now,"" says Nang Khin Shwe, who is living in a displacement camp in Kyaukme Township., Despite the challenges, she has been looking after her community, especially the elderly, children and pregnant women. ""When someone is ill in the camp, I try my best to provide basic health care,"" says Nang Khin Shwe. ""I mainly provide maternal care to pregnant women in the camp. I've helped six pregnant women deliver children."" She refers those with serious illnesses or medical conditions to Kyaukme District Hospital, where they can receive proper medical care., ""We have been facing many challenges since October 2021, when we had to flee,"" says Nang Khin Shwe. Living in a temporary shelter, some of these challenges include heavy rain in the monsoon season, dry heat in summer and freezing cold in winter. ""When it rains, the water drips down from the tarpaulin,"" she says, concerned about the rainy season., The leader of the camp where Nang Khin Shwe is staying knows that everybody wants to return home. ""But we have not had the opportunity yet. Our camp is in a little isolated location on the outskirts of Kyaukme town. The focus has been more on people displaced in southern Shan State. We get forgotten,"" he says., As days go by, communities seek solutions to ensure access to food and livelihood, as daily life continues in the camp. ""Most of the men and women in the camp try to get work for daily wages in nearby villages,"" says Nang Khin Shwe. ""But they don't get paid much, only about five thousand kyat a day."" In these challenging times, that amount often only lasts a day., Beyond providing medical care, Nang Khin Shwe also teaches the Shan language to children in the camp. ""I want the children here to have an education and learn both Myanmar and Shan languages,"" she says.",https://reliefweb.int/report/myanmar/myanmar-communities-north-shan-state-face-conflicts-new-and-old
"Myanmar: Raising awareness of landmine risks, minimizing threat to lives",News and Press Release,ICRC,Mine Action,28 Jun 2022,"For decades, some communities in Myanmar have had to live alongside the impact of conflict., The list of challenges caused by conflict is long: separation from loved ones, displacement, food insecurity, no access to clean water and health care, and other basic necessities., Added to these, landmines and other explosive hazards continue to pose life-threatening danger to the people. In Rakhine State, women, children and men of all ages are exposed to these challenges, especially the hazard of landmines, that continue to disrupt their lives and livelihoods., The International Committee of the Red Cross (ICRC) works with the Myanmar Red Cross Society (MRCS) to promote awareness of the risks that landmines pose for all communities. By sharing life-saving information in our training sessions, which the participants then pass on to their communities, we can help thousands of people every year., ""Dangerous explosive hazards can be found in the forests and gardens close to where communities live. Since surveys and demining of land contaminated by such hazards remains uncertain, it is vital to continue our risk awareness sessions,"" said Ko Than Htun, who runs these training sessions for the ICRC., Besides these trainings, we also provide medical and financial assistance to survivors and families of landmine incidents. As a preventive measure, we also identify and label hazardous areas near villages to ensure that people are aware of the risks., Across Myanmar, we help people affected by armed conflict understand the risks posed by landmines so that lives and livelihoods can continue in safety.",https://reliefweb.int/report/myanmar/myanmar-raising-awareness-landmine-risks-minimizing-threat-lives
Myanmar Humanitarian Update No. 19 | 28 June 2022,Situation Report,OCHA,"Camp Coordination and Camp Management
Education
Food and Nutrition
Health
Mine Action
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",28 Jun 2022,"This regular update, covering humanitarian developments up to 21 June, is produced by OCHA Myanmar in collaboration with the Inter-Cluster Coordination Group and UN agencies. The next humanitarian update will be issued in July 2022., HIGHLIGHTS & KEY MESSAGES, • The number of displaced men, women and children in Myanmar remains above one million. This includes nearly 760,000 people displaced by the conflict and insecurity since the military takeover in February last year., • The monsoon season continues to cause heavy rain and flooding. In June in Kachin State, 600 people were relocated to higher grounds due to flooding. Responses by the de facto authorities and humanitarian partners are underway in high-risk areas., • Humanitarians continue providing critical life-saving assistance to the most vulnerable people despite access challenges and limited funding. Concerted advocacy efforts have led to new, but modest access in the country’s southeast. Expanded access in hard-to reach areas across the southeast and the northwest (Chin, Sagaing and Magway) is still much needed., • Inflation in commodity prices, including food, fuel, shelter materials and NFIs, remains a major concern to partners in addressing the needs of the most vulnerable people. Myanmar is particularly vulnerable to price hikes given its heavy dependence on importation of products., • More than four million children—half of the school-aged children in Myanmar—have not accessed education for two full academic years., • The limited availability of staff, health facilities and supplies are contributing to the worsening of maternal and child health outcomes and poor emergency health care. The monsoon season will increase the spread of communicable diseases, which requires urgent action and expansion of basic primary health care and preventive measures., • Approximately 71,600 internally displaced people (IDPs) in MAF-AA displacement sites in Rakhine State lack treatment programs for malnourished children and pregnant and lactating women. This is a critical gap given levels of malnutrition in IDP communities in Rakhine State., • The funding situation for 2022 remains dire with the 2022 Humanitarian Response Plan (HRP) only 11 per cent funded six months into the year. This leaves a gap of US$740m (FTS), negatively affecting the breadth and quality of assistance delivered by humanitarians., KEY FIGURES *, 1M People internally displaced across Myanmar, 758K People currently displaced by clashes and insecurity since February 2021, 346K People internally displaced mainly in Rakhine, Kachin, Chin, and Shan due to conflict prior to February 2021, 18K Civilian properties estimated burnt or destroyed since February 2021., *Displacement figures fluctuate during any given month. These figures represent the number of people currently displaced. Cumulative numbers for returns and displacement are not always available., SITUATION OVERVIEW, Fighting has escalated across multiple states and regions in Myanmar, particularly in the southeast and northwest during the reporting period, with no signs of abating. Nearly, 2,000 civilians were killed during hostilities and other fatal incidents, including landmines and explosive remnant of war (ERWs) since the military takeover. The number of IDPs has also continued to increase despite some reported returns. According to UN figures, the estimated number of IDPs since the military takeover has passed 758,000, including more than 250,000 children bringing the total number of IDP across the country to over 1,100,000. Over 40,000 people remain in neighbouring countries since the takeover. More than 18,058 civilian properties, including houses, churches, monasteries, and schools are estimated to have been destroyed during hostilities, although figures are difficult to verify. The level of destruction of civilian properties, particularly homes, combined with the seemingly never-ending fighting will very likely prolong the displacement of the IDPs and would further deteriorate their already fragile living conditions., The current volatile security situation and its associated restrictions, such as bureaucratic processes, systematic blocks on access approvals, continue to hamper humanitarian access and delay the delivery of assistance. People’s suffering across the country will be prolonged. Despite these obstacles, humanitarian partners, including local partners, continue to stay and deliver critical and life-saving assistance to address both pre-existing and new emerging needs of the most affected people, including IDPs and host community, wherever possible. These include responses to temporary evacuated people who are affected by this year’s monsoon season. In parallel, recent concerted advocacy efforts to gain principled access have borne fruits in the past two months and partners managed to reach areas previously not fully accessible in Kayah, reaching tens of thousands of people with shelter, NFI, hygiene and food assistance. A multisector needs identification mission of the displaced population from Kayah to southern Shan was also possible. This will be followed by a multi-sectoral distribution at the end of June/early July. It is hoped that these openings could be a step towards broader access in hard-to-reach areas across the southeast. Despite these modest improvements, overall access to conflict areas remains a challenge especially in areas outside the control of the State Administration Council (SAC). Humanitarian access to the northwest also remains heavily restricted although some support is reaching people at a modest scale., On top of access constraints, funding remains critical to provide the breadth and quality of humanitarian assistance. Six months into 2022, the Humanitarian Response Plan is only 11 per cent funded, leaving a gap of US$740m (FTS). The ability of humanitarian partners to save more lives and reduce suffering throughout the remainder of the year will be dependent on increased funding, improved access approvals, application of creative, flexible funding and response modalities, as well as the removal or easing of the bottlenecks such as visa delays and banking restrictions.",https://reliefweb.int/report/myanmar/myanmar-humanitarian-update-no-19-28-june-2022
Myanmar emergency overview map: Number of people displaced in South East since Feb 2021 and remain displaced (As of 20 Jun 2022),Map,UNHCR,Protection and Human Rights,21 Jun 2022,"WEEKLY HIGHLIGHTS, In the South-East, the number of IDPs increased slightly from 244,300 last week to 244,500 this week. It is worth noting that several reported displacements could not be verified due to access constraints., UNHCR partners verified 1,900 newly displaced people in villages and the nearby jungle in Kyaukkyi Township, Bago Region (East), following reported clashes and attacks that occurred in the area. However,
UNHCR partners also reported the return of 140 IDPs to their village of origin in Bago Region (East), mainly in Shwegyin Township., Returns of 1,500 people were also confirmed by UNHCR partners in several villages in Myawaddy Township, Kayin State.",https://reliefweb.int/map/myanmar/myanmar-emergency-overview-map-number-people-displaced-south-east-feb-2021-and-remain-displaced-20-jun-2022
Southeast Asian MPs urge ASEAN economic ministers to immediately tackle food crisis,News and Press Release,APHR,"Food and Nutrition
Protection and Human Rights",27 Jun 2022,"JAKARTA – As food and fuel prices are rising at alarming rates throughout the world, Parliamentarians from Southeast Asia are urging the economic ministers of their countries to gather in an emergency summit and agree on measures to tackle impending food shortages and widespread hunger currently threatening millions of their fellow citizens., The global economy, already weakened by the pandemic, is taking another blow with the war in Ukraine, one of the main producers of grain in the world. Shortages of food, increases in oil prices, and fears of a global recession are already increasing prices of essential commodities. The average inflation rate in ASEAN went from 3.1 percent in December 2021 to 4.7 percent in April 2022, compared to 0.9 percent in January 2021. And, as always, this affects the poor most dramatically., “ASEAN needs to act collectively, and needs to do it now. Climate change, the ravages of Covid-19, inequality in access to resources, and now Russia’s war on Ukraine, are having devastating impacts that no country can solve alone. It is necessary to urgently put in place a coordinated effort to protect the most vulnerable from a potentially devastating economic downturn,” said Mercy Barends, Member of Parliament in Indonesia and Board member of ASEAN Parliamentarians for Human Rights (APHR)., Inflation in food prices could even further increase the number of undernourished people in ASEAN. According to data from the World Bank, the share of undernourished people ranged in 2019 from 5.3 percent in Laos to 6.5 percent in Indonesia, 6.7 percent in Vietnam, 7.6 percent in Myanmar, 8.2 percent in Thailand or 9.4 percent in the Philippines., People displaced from their homes are particularly vulnerable to increased food prices, which take an even higher toll on women and children. In Myanmar, there are over a million internally displaced persons (IDPs), most of whom were pushed to flee their homes as a consequence of the conflict triggered by the illegal coup d’état on 1 February 2021., ASEAN member states adopted in 2020 the Integrated Food Security Framework, outlining food security measures that included food emergency and shortage relief measures, but it needs to be updated and enhanced in order to address a problem which is worsening. ASEAN must prepare for the future and act decisively to facilitate easy access to food for all, support its producers, and scale-up targeted, and nutrition-sensitive, social protection programs., “Our economic ministers must come up with a clear roadmap on how to tackle the severe consequences of the current rise in food prices on those who are already experiencing high levels of acute food insecurity and hunger. We need trust and cooperation, and only through a collective effort will we be able to overcome the many challenges that have combined to create this crisis,” said Barends.",https://reliefweb.int/report/myanmar/southeast-asian-mps-urge-asean-economic-ministers-immediately-tackle-food-crisis
"Dooplaya District Situation Update: Fighting, indiscriminate shelling, displacement, landmine injuries, travel restrictions and torture, December 2021 to February 2022",Situation Report,KHRG,"Mine Action
Protection and Human Rights
Shelter and Non-Food Items",24 Jun 2022,"This Situation Update describes events that occurred in Kaw T’Ree (Kawkareik), Noh T’Kaw (Kyainseikgyi) and Waw Ray (Win Yay) townships in Dooplaya District between December 2021 and February 2022, including fighting, indiscriminate shelling, displacement, landmine explosions and torture. Fighting and indiscriminate shelling have caused the death and injury of villagers and their livestock, property damage and prolonged displacement. IDPs are facing more challenges in their temporary shelters due to strong winds and heavy rain. The constant fighting and increased military activity have led to more livelihood challenges for the local villagers. A teenage boy stepped on an SAC landmine and lost one of his legs. A villager was tortured by State Administration Council (SAC) soldiers following fighting between the SAC and Karen National Liberation Army., Noh T’Kaw (Kyainseikgyi) Township, Fighting and indiscriminate shelling, At around 8:00 am on December 31st 2021, fighting broke out between State Administration Council (SAC) Light Infantry Battalion (LIB) #432 and an unknown group in Than P’Yan village, Dali village tract, Noh T’Kaw Township, Dooplaya District, and the fighting lasted for a few minutes. During the fighting, the SAC fired mortars into the village killing a female villager named Ma Thun Hla., The SAC increased their activity in Noh T’Kaw Township since the first day of January 2022. Since January 1st 2022, SAC soldiers from LIB #432 have been shooting on a nightly basis. Although there have not been any injuries, it has created fear among the villagers. The villagers did not dare to go out at night because if they went out at night, they would have had to use a torchlight and they did not dare to use it [if villagers use a torchlight, they are at risk of being seen by SAC soldiers, who may shoot at them or arrest them]. They [the villagers] were also afraid to go and tap their rubber trees, which has created livelihood challenges for the villagers., On January 4th 2022, the person who was in charge [commander] of SAC LIB #432 met with the Kyain village head and asked him to tell the People’s Defence Force (PDF) not to attack them [SAC soldiers] when they enter the village., On January 20th 2022, fighting occurred between the SAC and Karen National Liberation Army (KNLA) Battalion #18 in Aaw Hpa Lay village, Aaw Hpa Hpadoh village tract, Noh T’Kaw Township, Dooplaya District. Approximately 354 villagers fled to B--- village, and other nearby places. On January 21st 2022, the SAC indiscriminately fired mortars into the local area. On January 22nd 2022, villagers continued fleeing to L--- and B--- villages, Yaw K’Daw village tract as the fighting continued. While fleeing for their lives, they faced food shortages and some were injured [during displacement].",https://reliefweb.int/report/myanmar/dooplaya-district-situation-update-fighting-indiscriminate-shelling-displacement-landmine-injuries-travel-restrictions-and-torture-december-2021-february-2022
"UNICEF statement on the death of two boys by a grenade round explosion in Magwe Region, Myanmar [EN/MY]",News and Press Release,UNICEF,"Mine Action
Protection and Human Rights",24 Jun 2022,"YANGON, 24 June 2022 – Last week, two seven-year-old boys were tragically killed in a grenade round explosion in Gangaw Township, Magwe Region., The incident occurred on 19 June, when the two boys were playing with an unexploded grenade round they found in a jungle., Landmines and unexploded ordnance (UXO) continue to kill and maim many children in Myanmar., At least 115 children have been killed or injured by landmines and UXO since February 2021, including 47 casualties that occurred between January and April 2022 alone., In times of conflict, children are the most vulnerable, including from landmines and UXO. Since children are smaller than adults, they are more likely to take the full impact of the blast and are therefore more likely to suffer death or serious injury., In Myanmar, more than one third of the reported casualties from landmines and UXO are children., The safety and rights of children must be the primary consideration in all contexts. During the first five months of 2022, UNICEF and partners have reached 20,000 children across Myanmar with Explosive Ordnance Risk Education., UNICEF calls on all parties to facilitate access for assistance to victims; to stop laying mines and to clear existing mines and UXO., Media contacts, UNICEF Myanmar
Email: yangon@unicef.org",https://reliefweb.int/report/myanmar/unicef-statement-death-two-boys-grenade-round-explosion-magwe-region-myanmar-enmy
UNFPA launches Baykin 2 Mobile Application to introduce adolescents and young people with sexual and reproductive health & rights and gender related topics.,News and Press Release,UNFPA,"Health
Protection and Human Rights",24 Jun 2022,"YANGON, Myanmar – With the support from Global Affairs Canada, UNFPA Myanmar has launched Baykin 2 mobile application, partnering with 360ed team. Integrating with Augmented Reality (AR), Baykin 2 app is designed to introduce adolescent and young people in Myanmar with key topics on sexual and reproductive health & right, gender equality, gender-based violence and other youth related contents such as self-defense., Baykin 2 app integrates learning and gaming to increase the engagement of young users and provide better visuals for learning about their bodies and rights. It additionally seeks to equip adolescents and young people with knowledge and tools to be aware of and thus less vulnerable to gender-based violence., UNFPA, the United Nations sexual and reproductive health agency, is continuously investing in adolescents and youths to realize their full potential and their rights and providing supports to meet sexual and reproductive health needs and eliminate all forms of gender-based violence., Baykin 2 is now available on Google Play Store, https://bit.ly/3QDrrhE, Baykin 2 AR Booklet can be download here., https://bit.ly/3OixzKx",https://reliefweb.int/report/myanmar/unfpa-launches-baykin-2-mobile-application-introduce-adolescents-and-young-people-sexual-and-reproductive-health-rights-and-gender-related-topics
Myanmar emergency overview map: Number of people displaced since Feb 2021 and remain displaced (As of 20 Jun 2022),Map,UNHCR,Protection and Human Rights,21 Jun 2022,,https://reliefweb.int/map/myanmar/myanmar-emergency-overview-map-number-people-displaced-feb-2021-and-remain-displaced-20-jun-2022
"End of Mission Statement: Thomas Andrews, United Nations Special Rapporteur on the situation of human rights in Myanmar (23 June 2022)",News and Press Release,UN HRC,Protection and Human Rights,23 Jun 2022,"Myanmar: UN expert encouraged by Malaysia’s leadership on Myanmar crisis; urges regional states to adopt similar stance, KUALA LUMPUR (23 June 2022) – The UN Special Rapporteur on the situation of human rights in Myanmar, Tom Andrews, today expressed his appreciation for Malaysia’s increasing leadership on the crisis in Myanmar, and urged States in the region to adopt a similar approach to the human rights catastrophe unfolding under military rule., “Too much is at stake for Myanmar and its people to accept complacency and inaction by the international community,” Andrews said in a statement at the end of an eight-day visit to Malaysia., “Junta forces have killed more than 2,000 civilians, arrested more than 14,000, displaced more than 700,000, driving the number of internally displaced persons well over one million, and plunged the country into an economic and humanitarian crisis that threatens the lives and wellbeing of millions., “The military’s attacks on the people of Myanmar constitute crimes against humanity and war crimes. No one has been spared the impact of the military’s violence.”, Andrews said that even before the coup, the Myanmar military had committed atrocities against the people of Myanmar. “The Rohingya faced genocidal attacks by Myanmar security forces. I have learned that there are over 104,000 registered Rohingya in Malaysia who have fled from Myanmar seeking safe haven with untold numbers who are unregistered., “My mission here provided me with a unique opportunity to sit face to face with dozens of courageous men and women and children .who fled the horrors that have engulfed many areas of Myanmar, including those who have recently arrived in Malaysia. They provided me with firsthand accounts of what they witnessed or directly experienced. These stories, without exception, emphasized the terror that is raging across the country, “A young woman told me: ‘You are walking on a path that you don’t know, towards a place you don’t know, and you could die on the way but you still go forward, because the persecution is worse behind you’., Those who fled Myanmar also told Andrews about the challenges they faced in Malaysia, citing fears of being sent to migration detention, insufficient education opportunities for their children, and instances of extortion by police officers., “Let me be clear, refugees from Myanmar are here because they were forced to come here. Their inability to return to their homes in Myanmar is directly linked to the military junta’s human rights violations and war against the people of Myanmar. It is impossible to address issues related to those seeking refuge in Malaysia and other nations in the region without directly and effectively addressing the crisis inside of Myanmar.,” Andrews said., Malaysia not only recognizes this fact, it has been willing, through the words and actions of Foreign Minister Saifuddin, to challenge ASEAN to reexamine their current policy on Myanmar, the UN expert said, adding that Foreign Minister Saifuddin had called on ASEAN to move from a policy of “noninterference” to, in his words, one of “non-indifference”., “Malaysia has given voice to the obvious fact that after more than one year, nothing has moved and since nothing has moved, more people are being killed and more people are being forced to flee the country,” Andrews said., He has not only called for ASEAN to engage with the Myanmar National Unity Government, he has begun engaging with the National Unity Government’s Foreign Minister Zin Mar Aung, Andrews said., “I look forward to working to support Malaysia’s foreign policy leadership on Myanmar, to affirm the human rights of a people under siege and to reduce the incredible scale of human suffering in Myanmar.”, ENDS, Mr. Thomas Andrews, Special Rapporteur on the situation of human rights in Myanmar;, The Special Rapporteurs, Independent Experts and Working Groups are part of what is known as the Special Procedures of the Human Rights Council. Special Procedures, the largest body of independent experts in the UN Human Rights system, is the general name of the Council’s independent fact-finding and monitoring mechanisms that address either specific country situations or thematic issues in all parts of the world. Special Procedures’ experts work on a voluntary basis; they are not UN staff and do not receive a salary for their work. They are independent from any government or organization and serve in their individual capacity., Country page: Myanmar, For more information and media requests, please contact
Jacqui Zalcberg (Jacqui.zalcberg@un.org), For media enquiries regarding other UN independent experts, please contact
Renato Rosario De Souza (renato.rosariodesouza@un.org), Follow news related to the UN’s independent human rights experts on Twitter: @UN_SPExperts.",https://reliefweb.int/report/myanmar/end-mission-statement-thomas-andrews-united-nations-special-rapporteur-situation-human-rights-myanmar-23-june-2022
