title,type,source,theme,date,body,link
Myanmar: Landmines / ERW Incidents Information (2020),Infographic,UNICEF,"Mine Action
Protection and Human Rights",27 Jan 2021,"Highlights, In 2020, 254 casualties were recorded from 144 landmine/ERW incidents, which exceeded the 227 casualties recorded in 2019. Rakhine State accounts for 53% of the total casualties: 134 casualties were recorded in 2020 in comparison to 58 in 2019 (representing a 231% increase). Shan and Kachin represent 24% and 9% of the total number of casualties recorded in 2020. Children represent 36% of casualties from landmine/ERW explosions countrywide- meaning over one out of three casualties in Myanmar are children. Rakhine State accounts for the highest rate of child casualties with 48% of the total- meaning approximately half of the casualties are children.",https://reliefweb.int/report/myanmar/myanmar-landmines-erw-incidents-information-2020
Secretary-General Urges All Actors to Respect Myanmar Election Outcomes,News and Press Release,UN SG,Peacekeeping and Peacebuilding,28 Jan 2021,"SG/SM/20561, The following statement was issued today by the Spokesman for UN Secretary-General António Guterres:, The Secretary-General is following with great concern recent developments in Myanmar. He urges all actors to desist from any form of incitement or provocation, demonstrate leadership and to adhere to democratic norms and respecting the outcome of the 8 November general election. All electoral disputes should be resolved through established legal mechanisms., The Secretary-General reaffirms the support of the United Nations to the people and Government of Myanmar in their pursuit of peace, inclusive sustainable development, humanitarian action, human rights and rule of law., For information media. Not an official record.",https://reliefweb.int/report/myanmar/secretary-general-urges-all-actors-respect-myanmar-election-outcomes
"Mercy Corps Market Analysis Unit: Snapshot of Farmers’ Perspectives: Paddy and Winter Crops (January 6-9, 2021)",Assessment,Mercy Corps,"Agriculture
Food and Nutrition",27 Jan 2021,"Local agricultural production is critical to livelihoods and food security in Rakhine State. To better understand production challenges, Mercy Corps’ Market Analysis Unit (MAU) interviewed farmers about the 2020 paddy and winter crop seasons. Data collection included phone interviews during January 6-9 as well as key informant interviews (KIIs) the following week. The study used a convenience sample of 162 farmers (74% paddy farmers and 96% winter crop farmers) from six townships, including Kyauktaw, Minbya, Mrauk U, Pauktaw, Ponnagyun and Sittwe. The data represent a fourth-round panel of the same respondents interviewed monthly since October., Key Highlights, Challenges from COVID and conflict declined for a second straight month as farmers observed less military activity and confidence in the pandemic response grew., One in five respondents expected challenges from pests to worsen in January amid unusually mild temperatures and the approaching winter crop harvest., Half of respondents struggled to find farm labor and some suffered lost yields amid a tough labor market and workers’ concerns about landmines., Respondents reported 3-5% higher paddy prices in January, and one-third said they expected better 2020 profits than 2019 (one-third also expected worse profits)., Half of winter crop farmers sold yields in January, boosted by improved mobility which increasingly enabled traders to reach villages., Many winter crop farmers (42%) expected oversupply and falling prices next month as peak-harvest sets in during late-January and February., Persistent labor shortages will not likely be solved by ceasefire alone but will instead require responses to displacement, landmines and other root causes., Winter crop profits are likely to drop off slightly in February as supply increases.",https://reliefweb.int/report/myanmar/mercy-corps-market-analysis-unit-snapshot-farmers-perspectives-paddy-and-winter-2
Disaster Risk Reduction in Myanmar: Status Report 2020,Analysis,ADPC,"Climate Change and Environment
Disaster Management
Health
Water Sanitation Hygiene",27 Jan 2021,"Myanmar’s Response to COVID-19 and Disaster Risk Reduction, Myanmar confirmed its first two official cases of COVID-19 on 23 March 2020. On 31 March 2020, the National-level Central Committee for COVID-19 Prevention, Control and Treatment was formed with the Chairmanship of State Counsellor Daw Aung San Suu Kyi to slow the spread of COVID-19 in Myanmar. A second committee, the Coronavirus Disease 2019 (COVID-19) Control and Emergency Response Committee was setup on March 30 led by the Vice President 1 to help with stricter administrative measures to control the spread of the virus including quarantining migrant workers coming from neighbouring countries., Myanmar has 127,582 confirmed COVID-19 cases (2,766 deaths and 110,809 discharged) as of January 5, 2021. Local transmissions have been rapidly increasing in Rakhine State and Yangon Region in August 2020. Semi lockdown with stay-at-home instruction was issued for entire Rakhine State starting August 27, and for all townships except the isolated Cocogyun Township (located on a far island) in Yangon Region starting September 21.
Factories, especially in the garment sector, were instructed to close temporarily until October 21 which was relaxed on October 12 among all factories if they met Grade-A in preparation for virus prevention measures., The Myanmar government has developed the COVID-19 Economic Relief Plan (CERP) consisting of seven goals, 10 strategies, 36 action plans and 76 actions that cover a range of emergency fiscal and monetary measures. The CERP seeks to mitigate the inevitable economic impact posed by COVID-19 while establishing a foundation to facilitate Myanmar’s rapid economic recovery. Under the CERP, Department of Disaster Management (DDM) has built the long house for quarantine centers upon request of the local governments. The water storage concrete tanks are built and water is provided for the places where there is some water scarcity. DDM has also provided cash assistance to the households in IDP camps., DDM has developed the Guidance Notes on COVID-19 and Disaster Management for local communities as well as for IDP Camps and also distributed them to local governments for the DRR interventions., DDM has distributed hand sanitizers, soaps, steel basins for hand washing, disposable gloves, masks, face shields to the local communities as well as to the households at IDP camps. DDM also conducted the awareness raising activities such as distribution of posters, pamphlets, announcing the prevention and preparedness measures on COVID-19 at the communities using hand speakers.",https://reliefweb.int/report/myanmar/disaster-risk-reduction-myanmar-status-report-2020
Disaster Risk Reduction in Myanmar: Status Report 2020,Analysis,UNDRR,"Climate Change and Environment
Disaster Management
Health
Water Sanitation Hygiene",27 Jan 2021,"Myanmar’s Response to COVID-19 and Disaster Risk Reduction, Myanmar confirmed its first two official cases of COVID-19 on 23 March 2020. On 31 March 2020, the National-level Central Committee for COVID-19 Prevention, Control and Treatment was formed with the Chairmanship of State Counsellor Daw Aung San Suu Kyi to slow the spread of COVID-19 in Myanmar. A second committee, the Coronavirus Disease 2019 (COVID-19) Control and Emergency Response Committee was setup on March 30 led by the Vice President 1 to help with stricter administrative measures to control the spread of the virus including quarantining migrant workers coming from neighbouring countries., Myanmar has 127,582 confirmed COVID-19 cases (2,766 deaths and 110,809 discharged) as of January 5, 2021. Local transmissions have been rapidly increasing in Rakhine State and Yangon Region in August 2020. Semi lockdown with stay-at-home instruction was issued for entire Rakhine State starting August 27, and for all townships except the isolated Cocogyun Township (located on a far island) in Yangon Region starting September 21.
Factories, especially in the garment sector, were instructed to close temporarily until October 21 which was relaxed on October 12 among all factories if they met Grade-A in preparation for virus prevention measures., The Myanmar government has developed the COVID-19 Economic Relief Plan (CERP) consisting of seven goals, 10 strategies, 36 action plans and 76 actions that cover a range of emergency fiscal and monetary measures. The CERP seeks to mitigate the inevitable economic impact posed by COVID-19 while establishing a foundation to facilitate Myanmar’s rapid economic recovery. Under the CERP, Department of Disaster Management (DDM) has built the long house for quarantine centers upon request of the local governments. The water storage concrete tanks are built and water is provided for the places where there is some water scarcity. DDM has also provided cash assistance to the households in IDP camps., DDM has developed the Guidance Notes on COVID-19 and Disaster Management for local communities as well as for IDP Camps and also distributed them to local governments for the DRR interventions., DDM has distributed hand sanitizers, soaps, steel basins for hand washing, disposable gloves, masks, face shields to the local communities as well as to the households at IDP camps. DDM also conducted the awareness raising activities such as distribution of posters, pamphlets, announcing the prevention and preparedness measures on COVID-19 at the communities using hand speakers.",https://reliefweb.int/report/myanmar/disaster-risk-reduction-myanmar-status-report-2020
One million people in conflict-affected areas in Myanmar need humanitarian assistance [EN/MY],News and Press Release,HCT in Myanmar,"Food and Nutrition
Health
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",27 Jan 2021,"(Yangon, 27 January 2021): The United Nations and humanitarian partners have issued the 2021 Humanitarian Response Plan (HRP), which seeks to mobilize US$276.5 million for humanitarian assistance and protection services for around 945,000 people in Kachin, Kayin and eastern Bago, Rakhine and southern Chin as well as northern Shan., “The HRP explains how we aim to provide comprehensive humanitarian support to those who need it most,” said the UN Resident Coordinator and Humanitarian Coordinator for Myanmar, Mr. Ola Almgren, adding that the HRP places protection and respect for human rights at the center of an inclusive response effort., The 2021 HRP builds on partnerships with national partners and local civil society actors, that were strengthened as the humanitarian response adjusted to new operational realities in 2020 due to the outbreak of COVID-19. The plan also seeks to strengthen links with longer-term development planning frameworks. “With an estimated 336,000 displaced people in locations covered by the HRP, of whom some 250,000 are in situations of protracted displacement, supporting progress towards durable solutions, in close coordination with local partners and the Government of Myanmar, will also be critical,” added Mr. Almgren., “We are grateful to the donors and member states for their continued engagement and support over the years” said Mr. Almgren, noting that generous financial support has allowed the response to adapt to an often unpredictable situation on the ground, not least due to the COVID-19 pandemic. In 2020, US$185 million was mobilized through the HRP, representing 67 per cent of total funding requirements, including the COVID-19 response in humanitarian settings. This has made a real difference in the lives of hundreds of thousands of people in conflict-affected areas. Close to one quarter of a million people in humanitarian settings were able to access essential healthcare services. Some 930,000 people received food assistance and 200,000 were reached with specialized protection services. Humanitarian organizations also provided nutrition support to more than 83,000 children and women, and shelter and essential household items for close to 240,000, as well as enabling access to safe drinking water for around 390,000 people and providing critical educational assistance for more than 75,000 boys and girls., Despite these and other efforts, very significant humanitarian challenges remain to be addressed in 2021. “We need to build on what we have learned in 2020 and work closely with the authorities and local partners to further extend our reach this year. A key part of this is ensuring safe and predictable access to those in greatest need of our help,” said Mr. Almgren., End, [Click here]https://reliefweb.int/node/3707750)* to read the 2021 Humanitarian Response Plan.*, Media contacts:, Aye Win, UNIC Yangon/ UNRCO wina@un.org, Mobile: +95 9421060343, Valijon Ranoev, OCHA Myanmar ranoev@un.org, Mobile: +95 979700781",https://reliefweb.int/report/myanmar/one-million-people-conflict-affected-areas-myanmar-need-humanitarian-assistance-enmy
Myanmar Humanitarian Update No. 3 | 27 January 2021,Situation Report,OCHA,"Education
Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",27 Jan 2021,"This humanitarian update, covering the period from 24 December 2020 to 25 January 2021, is produced by OCHA Myanmar in collaboration with the Inter-Cluster Coordination Group, UNHCR and humanitarian partners. The next update will be issued towards the end of February 2021., HIGHLIGHTS, • Clashes between ethnic armed organizations caused the displacement of about 3,900 people in Kyaukme and Namtu townships in northern Shan.
Just over 1,000 people remain displaced in Kyaukme Township; around 2,800 people returned to their places of origin within days., • One civilian was killed and nine others, including five children, were reportedly injured after an unexploded ordnance detonated in Minbya Township in Rakhine State on 10 January., • Clashes between the Myanmar Armed Forces and the Karen National Union in south-eastern Myanmar have reportedly displaced about 4,000 people in Kayin State and Bago Region since early December; there are unconfirmed reports of civilian casualties., • Over 4,000 internally displaced people (IDPs) in protracted camps in Kachin and northern Shan are planning to return to their villages of origin by March 2021, according to civil society organizations., • In Rakhine, returns of displaced persons to their places of origin remain sporadic despite the lull in hostilities., • The humanitarian and COVID-19 response continues in camps, displacement sites1 and villages in conflict-affected areas.",https://reliefweb.int/report/myanmar/myanmar-humanitarian-update-no-3-27-january-2021
Myanmar: 2021 Humanitarian Needs Overview (January 2021),Analysis,HCT in Myanmar,"Disaster Management
Education
Food and Nutrition
Health
Mine Action
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",27 Jan 2021,"Summary of Humanitarian Needs, Context and impact of the crisis, A significant proportion of Myanmar’s population continues to experience severe and deep-rooted humanitarian challenges. Humanitarian organizations estimate that more than 1 million people are currently in need of some form of humanitarian support, due to armed conflict, vulnerability to natural hazards, inter-communal tensions or other factors. The expanding impact of the COVID-19 pandemic has further complicated the lives of people in humanitarian settings across the country., More than 336,000 people in Myanmar are internally displaced, of whom a majority are in situations of protracted displacement in Rakhine, Kachin, Kayin and Shan states. Smaller-scale displacement has also taken place in eastern Bago Region. The launch of a National Strategy on Resettlement of Internally Displaced Persons (IDPs) and Closure of IDP Camps in November 2019 has provided new opportunities for dialogue around durable solutions, although significant challenges remain, including insecurity and conflict, limited availability of essential services in return or potential resettlement areas, landmine contamination and complex issues around housing, land and property rights., Overall levels of humanitarian need have increased over the past year due to an expansion of armed conflict in Rakhine and southern Chin, with intense fighting frequently taking place in and around populated areas over the first half of 2020. This conflict has caused significant additional internal displacement since early 2019, with more than 100,000 IDPs reported as of November 2020, according to government and other sources. This rapid increase in new internal displacement has in addition compounded challenges for host communities who are in many cases also directly affected by the conflict itself, including due to growing landmine and unexploded ordnance contamination., In addition to the above, discrimination and marginalization continue to exacerbate and drive vulnerability, particularly among hundreds of thousands of stateless Rohingya in Rakhine State who – more than eight years after inter-communal violence caused widespread internal displacement and more than three years after security operations forced hundreds of thousands of others to flee across the border into Bangladesh – still face significant challenges in accessing basic healthcare, education and livelihoods due to restrictions on freedom of movement, inter-communal tensions and other factors, prolonging reliance on humanitarian assistance. Approximately 130,000 people, of whom the majority are Rohingya, have remained displaced in the central part of Rakhine since 2012, mostly in camps or camp-like settings. More than 860,000 Rohingya refugees – of whom more than 700,000 fled Myanmar since 2017 – remain in Bangladesh., The situation in the northern part of Shan State remains precarious due to volatile and unpredictable security dynamics which have continued to cause temporary displacement of civilians, albeit at lower levels than seen in Rakhine, and to complicate the return of the estimated 9,700 people in longer-term IDP camps in the area. Despite an absence of largescale clashes in Kachin State since mid-2018, close to 96,000 people remain in IDP camps set up after fighting broke out in 2011, of whom roughly 40,000 are in areas controlled by non-state armed actors. Civilians also continue to be affected by conflict in parts of Kayin State, as well as adjoining areas of Bago Region., The rapid increase in locally-transmitted COVID-19 cases across the country from mid-August 2020 has further complicated an already challenging humanitarian situation, with Rakhine State emerging as a key epicenter, in addition to Yangon Region which has seen the largest number of cases. As of November, the Ministry of Health and Sports was reporting more than 80,000 cases and 1,750 fatalities across the country. The Government, both at Union and state levels, rapidly implemented a number of measures to contain the spread of the virus, including in humanitarian settings. However, some of these measures have resulted in an extended disruption of humanitarian assistance in Rakhine State in particular.",https://reliefweb.int/report/myanmar/myanmar-2021-humanitarian-needs-overview-january-2021
Myanmar: 2021 Humanitarian Needs Overview (January 2021),Analysis,OCHA,"Disaster Management
Education
Food and Nutrition
Health
Mine Action
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",27 Jan 2021,"Summary of Humanitarian Needs, Context and impact of the crisis, A significant proportion of Myanmar’s population continues to experience severe and deep-rooted humanitarian challenges. Humanitarian organizations estimate that more than 1 million people are currently in need of some form of humanitarian support, due to armed conflict, vulnerability to natural hazards, inter-communal tensions or other factors. The expanding impact of the COVID-19 pandemic has further complicated the lives of people in humanitarian settings across the country., More than 336,000 people in Myanmar are internally displaced, of whom a majority are in situations of protracted displacement in Rakhine, Kachin, Kayin and Shan states. Smaller-scale displacement has also taken place in eastern Bago Region. The launch of a National Strategy on Resettlement of Internally Displaced Persons (IDPs) and Closure of IDP Camps in November 2019 has provided new opportunities for dialogue around durable solutions, although significant challenges remain, including insecurity and conflict, limited availability of essential services in return or potential resettlement areas, landmine contamination and complex issues around housing, land and property rights., Overall levels of humanitarian need have increased over the past year due to an expansion of armed conflict in Rakhine and southern Chin, with intense fighting frequently taking place in and around populated areas over the first half of 2020. This conflict has caused significant additional internal displacement since early 2019, with more than 100,000 IDPs reported as of November 2020, according to government and other sources. This rapid increase in new internal displacement has in addition compounded challenges for host communities who are in many cases also directly affected by the conflict itself, including due to growing landmine and unexploded ordnance contamination., In addition to the above, discrimination and marginalization continue to exacerbate and drive vulnerability, particularly among hundreds of thousands of stateless Rohingya in Rakhine State who – more than eight years after inter-communal violence caused widespread internal displacement and more than three years after security operations forced hundreds of thousands of others to flee across the border into Bangladesh – still face significant challenges in accessing basic healthcare, education and livelihoods due to restrictions on freedom of movement, inter-communal tensions and other factors, prolonging reliance on humanitarian assistance. Approximately 130,000 people, of whom the majority are Rohingya, have remained displaced in the central part of Rakhine since 2012, mostly in camps or camp-like settings. More than 860,000 Rohingya refugees – of whom more than 700,000 fled Myanmar since 2017 – remain in Bangladesh., The situation in the northern part of Shan State remains precarious due to volatile and unpredictable security dynamics which have continued to cause temporary displacement of civilians, albeit at lower levels than seen in Rakhine, and to complicate the return of the estimated 9,700 people in longer-term IDP camps in the area. Despite an absence of largescale clashes in Kachin State since mid-2018, close to 96,000 people remain in IDP camps set up after fighting broke out in 2011, of whom roughly 40,000 are in areas controlled by non-state armed actors. Civilians also continue to be affected by conflict in parts of Kayin State, as well as adjoining areas of Bago Region., The rapid increase in locally-transmitted COVID-19 cases across the country from mid-August 2020 has further complicated an already challenging humanitarian situation, with Rakhine State emerging as a key epicenter, in addition to Yangon Region which has seen the largest number of cases. As of November, the Ministry of Health and Sports was reporting more than 80,000 cases and 1,750 fatalities across the country. The Government, both at Union and state levels, rapidly implemented a number of measures to contain the spread of the virus, including in humanitarian settings. However, some of these measures have resulted in an extended disruption of humanitarian assistance in Rakhine State in particular.",https://reliefweb.int/report/myanmar/myanmar-2021-humanitarian-needs-overview-january-2021
Myanmar Humanitarian Response Plan 2021 (January 2021),Appeal,HCT in Myanmar,"Agriculture
Camp Coordination and Camp Management
Coordination
Education
Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",27 Jan 2021,"Foreword by the Humanitarian Coordinator, The present Humanitarian Response Plan (HRP) seeks to mobilize assistance for close to 945,000 people in 2021, in support of the efforts of the Government of Myanmar to aid those affected by humanitarian crises and challenges in different parts of the country. As has been the case for previous years, the HRP places protection at the centre of an inclusive response tailored to the particular needs of the most vulnerable women and men, girls and boys., The outbreak of the COVID-19 pandemic in 2020 further demonstrated the critical importance of localization in Myanmar. In 2021, the Humanitarian Country Team (HCT) will build on the partnerships with national NGOs and local civil society actors that were strengthened as we adjusted to new operational realities in 2020. We will redouble our efforts to put in place robust channels for systematic two-way dialogue and engagement with affected people, and to capitalize on innovations around cash and voucher assistance to further extend our reach., Humanitarian partners remain committed to contributing to the achievement of durable solutions for displaced people. The National Strategy on Resettlement of Internally Displaced People (IDPs) and Closure of IDP Camps provides a key entry point in this regard. Progress on implementation of the Strategy in 2020 was slowed down by COVID-19 but new opportunities are emerging. Our efforts in this regard in 2021 will seek to create new links across the humanitarian-development nexus, while remaining firmly anchored in the perspectives and concerns of displaced people themselves. In Rakhine, the recommendations of the Advisory Commission on Rakhine State will continue to be an important reference point for engagement between humanitarian organizations and the Government of Myanmar., Our dialogue with the authorities will continue to emphasize the importance of humanitarian access, so that needs can be fully assessed and analyzed, humanitarian activities can be prioritized on the basis of those needs, and the impact of our efforts can be effectively monitored. The Myanmar HCT remains committed to working in accordance with the humanitarian principles of humanity, neutrality, impartiality and independence, and without any adverse distinction based on region, ethnicity, religion or citizenship status., The financial support of donors for this HRP remains critical. On behalf of the broader humanitarian community, I would like to emphasize our sincere appreciation for the sustained, generous support provided by a diverse group of donors for humanitarian action in Myanmar. We hope to be able to continue to rely on the shared sense of urgency and spirit of partnership that lie behind this as we seek to mobilize the $276 million required for the 2021 HRP.
We look to 2021 with a clear understanding of the challenges that lie ahead, but with optimism that these challenges can be addressed, as Myanmar continues on its path of political, economic and social change., Ola Almgren United Nations Resident Coordinator Humanitarian Coordinator, Response Plan Overview, Myanmar continues to grapple with deeply rooted humanitarian challenges. The escalation of conflict in Rakhine and southern Chin states in 2020 has resulted in further civilian casualties, displacement, and disruption of essential systems and services., More than 336,000 people have been displaced from their homes in different parts of the country, of whom some 250,000 are in situations of protracted displacement. An estimated 600,000 Rohingya1 who remain in Rakhine State, of whom some 126,000 are effectively confined to camps or camp-like settings established in 2012, continue to be unable to move freely. The expanding impact of the COVID-19 pandemic has further complicated the lives of people in humanitarian settings. In total, approximately 1 million people have been identified as being in need of humanitarian assistance., The Myanmar Humanitarian Country Team (HCT) recognizes the primary role of the Government of Myanmar in the initiation, organization, coordination, and implementation of humanitarian assistance within the country, and its responsibility to respond to needs. Humanitarian organizations remain fully committed to working with government partners at all levels., The 2021 Myanmar Humanitarian Response Plan (HRP) has been developed under the leadership of the United Nations Resident Coordinator and Humanitarian Coordinator (RC/HC), to support the government-led response to needs, on the basis on the 2021 Myanmar Humanitarian Needs Overview (HNO). It provides a framework for coordinated, needsbased and prioritized humanitarian action in Myanmar in 2021. Its overarching goal is to ensure that the health and wellbeing of people affected by conflict or disasters in targeted locations is improved, that minimum living standards are ensured, that durable solutions in line with international standards are supported wherever feasible, and that respect for the rights of affected people is enhanced., To achieve this, the HCT has agreed on the following strategic objectives for humanitarian action in 2021:, (1) The overall health and wellbeing of 942,800 people affected by conflict or disasters in targeted locations is improved and enjoyment of their rights is enhanced in 2021; and (2) Living standards of 886,000 people affected by conflict or disasters in targeted locations are improved and their resilience is strengthened in 2021., Geographically, this HRP focuses on Kachin, northern Shan, Rakhine, southern Chin and Kayin states, and parts of eastern Bago Region, where humanitarian needs are currently most acute and urgent. Targeted population groups include internally displaced people (IDPs); recently returned, resettled or locally integrated IDPs; non-displaced stateless people (in Rakhine State); and other vulnerable, crisis-affected people (including within host communities). Under the framework of the HRP, humanitarian organizations will require some US$276.5 million to provide relief assistance and protection services to approximately 944,000 people until the end of 2021., This HRP prioritizes the provision of life-saving assistance and protection for the most vulnerable crisis-affected women, men, boys and girls, and programmes to ensure equitable access to essential humanitarian services, without discrimination. It provides for targeted preventative and response activities relating to COVID-19 in humanitarian settings. It seeks to contribute to durable solutions to internal displacement in line with international standards. It also seeks to strengthen the resilience of communities and contribute to efforts to address vulnerabilities and underlying structural issues, in partnership with development and peacebuilding partners. The HRP includes activities to build national and local capacities to prepare for and respond to natural hazards and other emergencies in targeted locations. Dialogue with the Government of Myanmar on strengthening emergency response preparedness will continue. In the event of a large-scale natural disaster, the HCT will review and, where required, revise the scope of the response in consultation with the Government of Myanmar and other partners., The HCT recognizes that humanitarian action is a critical component of a broader, longer-term engagement that is needed to address a range of humanitarian, development, human rights and peacebuilding challenges in Myanmar. To this end, this HRP aims to complement other relevant strategies and frameworks including the UN COVID-19 Country Preparedness and Response Plan (CPRP) and the UN Socio-Economic Response Framework to COVID-19 (SERF). Alongside the 2021 HRP, which incorporates COVID-19 response priorities in humanitarian settings, these plans provide for comprehensive international support for the whole-of-country and whole-ofsystem response to COVID-19 that is being led by the Government of Myanmar., This HRP also seeks to support relevant government plans such as the National Strategy on Resettlement of Internally Displaced People (IDPs) and Closure of IDP Camps, the Multi-Sectoral National Plan of Action for Nutrition, the Ministry of Education’s Emergency Preparedness and Response Framework and the Action Plan on COVID-19 in IDP Camps developed by the Ministry of Social Welfare, Relief and Resettlement. In addition, the tripartite Memorandum of Understanding (MoU) signed in June 2018 between the Government of Myanmar, UNDP and UNHCR, which has been extended until June 2021, aims to support the Government’s efforts to establish conditions for the voluntary, safe and dignified and sustainable repatriation of refugees from Bangladesh, and strengthening resilience and livelihoods for all communities living in Rakhine State., In all aspects of its work, the HCT is committed to ensuring that humanitarian action in Myanmar is carried out in accordance with the humanitarian principles of humanity, neutrality, impartiality and independence.",https://reliefweb.int/report/myanmar/myanmar-humanitarian-response-plan-2021-january-2021
