title,type,source,theme,date,body,link
"Ukraine Crisis - Situation Report #6 (March 17, 2022)",Situation Report,IMC,"Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",17 Mar 2022,"FAST FACTS, Humanitarian Toll, According to the United Nations, at least 1,900 civilian casualties have been reported, including 726 killed, though the UN says that actual numbers are likely much higher., Nearly 4.9 million people have been forcibly displaced., At least 3 million Ukrainians have fled to nearby countries., Our Footprint, Our Response, International Medical Corps currently is supporting mobile medical and MHPSS services response in Ukraine, is providing medicines and medical equipment and supplies, and will provide other services as required., Our team has deployed staff to Poland, Romania, and Moldova, to provide critical supplies, services and programs at Ukrainian borders.",https://reliefweb.int/report/ukraine/ukraine-crisis-situation-report-6-march-17-2022
Update 24 - IAEA Director General Statement on Situation in Ukraine (17 March 2022),News and Press Release,IAEA,Disaster Management,17 Mar 2022,"Ukraine informed the International Atomic Energy Agency (IAEA) today that all safety systems at the country’s largest nuclear power plant remained fully functional a day after the site lost connection to a third external power line linking it to the national electricity grid, Director General Rafael Mariano Grossi said., Two off-site power lines, including one on standby, are still available to the Zaporizhzhya Nuclear Power Plant (NPP) and there are no safety concerns, Ukraine’s regulatory authority added., The NPP has four high voltage (750 kV) power lines plus one on standby. Two of the four were damaged earlier. The Ukrainian regulator said it was still not clear what had caused yesterday’s loss of the third line, but that the two remaining ensure the safe operation of the plant. Like other NPPs in Ukraine and other parts of the world, the plant also has back-up diesel generators in case they are needed., On 4 March, Russian forces took control of the Zaporizhzhya NPP. Of its six reactors, two are currently operating. The regulator later today said they had decreased their power generation to 500 Megawatts electric (Mwe) each – about half of their maximum capacity – after a break in an on-site power line that will be repaired for a planned reconnection at 21:00 CET this evening. The regulator did not say what had caused the break in this internal line at the site., The regulator said officials from Russia’s state nuclear power company Rosatom were still present at the NPP in southern Ukraine, but that the highly qualified Ukrainian staff continued to operate the plant. Ukraine has not requested any advisory, technical, or other support from the Russian Federation, it added., In northern Ukraine, the Chornobyl NPP remained connected to the national electricity grid three days after engineers succeeded in resuming regular power supplies to this Russian-controlled site, the regulator said. The site of the 1986 accident lost all off-site power on 9 March and turned to diesel generators for back-up power. Ukrainian specialists repaired one of the two damaged lines a few days later and external electricity deliveries resumed on 14 March., Russian forces took control of the Chornobyl NPP on 24 February. Ukrainian staff have continued to manage day-to-day operations at the site, where radioactive waste management facilities are located. They have not been able to rotate for more than three weeks., On the status of Ukraine’s four operational nuclear power plants, the Ukrainian regulator said eight of the country’s 15 reactors remained operating, including the two at the Zaporizhzhya NPP, three at Rivne, one at Khmelnytskyy, and two at South Ukraine. The radiation levels at all NPPs are in the normal range, it said., In relation to safeguards, the Agency said that the situation remained unchanged from that reported earlier this week. The Agency was still not receiving remote data transmission from its monitoring systems installed at the Chornobyl NPP, but such data was being transferred to IAEA headquarters from the other NPPs in Ukraine., Director General Grossi said he is continuing his consultations with a view to agree a framework on the safety and security of Ukraine’s nuclear facilities. “With this agreement in place, the Agency would be able to provide effective technical assistance for the safe and secure operation of these facilities,” he said.",https://reliefweb.int/report/ukraine/update-24-iaea-director-general-statement-situation-ukraine-17-march-2022
Ukraine: Many places in the east are cut off from water supply,News and Press Release,CARE,"Food and Nutrition
Health
Shelter and Non-Food Items
Water Sanitation Hygiene",18 Mar 2022,"(Vienna, March 18, 2022) – Vital resources such as water have long been in short supply in eastern Ukraine. With the start of the war, the situation has worsened considerably. Countless water pipes have been damaged by the fighting. It is almost impossible to repair them – the danger from constant shelling is too great. Meanwhile, many places in eastern Ukraine have been completely cut off from the water supply., “In addition to the ongoing danger from attacks, Ukrainian civilians must cope with increasingly scarce vital resources. Water has become a highly contested commodity. People are dehydrated, they have to collect rainwater or resort to melting snow,” says Andrea Barschdorf-Hager, executive director of CARE Austria., CARE’s partner organization “People in Need” has sent a loaded truck full of water containers directly from the Czech Republic. More trucks will follow shortly. In many parts of the country there are wells with water, but hardly any possibilities to store the water. Therefore, containers are provided to store water from underground wells and reservoirs. In places where there are no local water sources, drinking bottles are distributed or tankers are sent., Seven trains carrying food, hygiene items, sleeping bags, mattresses and medical aid have already arrived in the city of Dnipro. Other relief supplies have been transported in trucks to Kharkiv, the Donetsk region and other places in the east. As soon as the humanitarian corridor is open, relief supplies will be sent to the hard-pressed port city of Mariupol., CARE and “People in Need” are supplying the dozens of collective shelters in the west with blankets, sleeping bags, mattresses, kitchen utensils, stoves, pots, food, baby food and hygiene kits. A psychosocial counseling center has also been established. Through it, affected people can talk to specialized personnel. A mobile counseling team is also available to visit remote locations, for example., “Many of the people in the collective shelters have experienced significant trauma. They have been forced to hide from attacks. They have said goodbye to loved ones or witnessed violence and the suffering that goes with it,” Barschdorf-Hager said., CARE in Ukraine: CARE is supporting its local partner organization “People in Need” in providing warm and safe spaces for refugees at border crossings, as well as sending durable food, sleeping bags, diapers and other essential supplies to Ukraine., For More Information:, Dorissa White
CARE Junior Press Officer
Dorissa.white@care.org",https://reliefweb.int/report/ukraine/ukraine-many-places-east-are-cut-water-supply
Ukraine: Humanitarian Impact Situation Report (As of 3:00 p.m. (EET) on 17 March 2022) [EN/RU/UK],Situation Report,OCHA,"Camp Coordination and Camp Management
Coordination
Education
Food and Nutrition
Health
Humanitarian Financing
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",17 Mar 2022,"This report is produced by OCHA Ukraine in collaboration with humanitarian partners. It covers the period from 3 p.m. (EET) 16 March to 3 p.m. (EET) 17 March., KEY FIGURES (FLASH APPEAL 2022), 12M people in need
(Source: 2022 Flash Appeal), 6M people targeted
(Source: 2022 Flash Appeal), $1.1B funding required (US$)
(Source: 2022 Flash Appeal), 36% funded
(Source: FTS), HIGHLIGHTS, After three weeks of active hostilities, civilian casualties have risen to 2,032, including 780 killed, according to the Office of the High Commissioner for Human Rights (OHCHR)., On 16 March, Mariupol’s Drama Theatre and Neptune sports centre (Donetska oblast, east) – where more than 1,000 people have reportedly sought shelter amid ongoing hostilities, including pregnant women and children – suffered extensive damages after allegedly being hit by a bomb. Unconfirmed preliminary reports suggest that the bomb shelter withstood the powerful blast, as people are now being pulled out of the rubble., As of 17 March, in Luhanska oblast (east), active hostilities continue in the city of Rubizhne, where around 20 homes were destroyed overnight. Across the oblast, authorities report that around 35,000 users have been cut off from gas supplies, while nearly 104,000 remain without electricity., As millions of people are now on the move, forced to shelter in crowded spaces with limited sanitation facilities and access to health services, the risk of infectious disease outbreaks continues to rise. The World Health Organization (WHO) says that nearly half of all attacks on health systems across the globe so far this year –43 out of 89 – have occurred in Ukraine., In eastern Ukraine, shortages in safe drinking water have long been a problem that ongoing hostilities have only exacerbated. Damaged water infrastructure remains unrepaired as constant shelling and growing insecurity make it virtually impossible to carry out vital repair works, forcing people with limited or no access to water to resort to catching rainwater or melted snow., SITUATION OVERVIEW, After three weeks of active hostilities, civilian casualties and damage to critical infrastructure continue to accumulate as intense clashes reach new localities across the country. In traditional hotspots, like eastern Ukraine, fighting continues to escalate, leaving affected people with little respite., As of 16 March, OHCHR reports 2,032 civilian casualties, including 780 killed, figures that are likely much higher than officially reported and will only continue to grow as fighting rages on. These include854 reported casualties in Donetska and Luhanska oblasts (162 killed and 472 injured in Government-controlled areas (GCA), and 46 killed and 174 injured in nonGovernment-controlled areas (NGCA) and 1,178 civilian casualties in other regions of Ukraine., The rapidly deteriorating humanitarian crisis in the southern city of Mariupol continues to be the biggest concern. Yesterday, 16 March, brought some respite to the city ravaged by hostilities as nearly 6,500 people, including more than 2,000 children, safely evacuated to Zaporizhzhia (Zaporizka oblast, south-east). However, according to authorities, private cars attempting to evacuate Mariupol came under fire, injuring at least five civilians, including a child. This incident reinforces the need for safe and secure evacuation corridors for civilians and humanitarian goods to be agreed to and respected by both sides., Meanwhile, the Russian Federation reported it has so far evacuated 283,000 people from Ukraine towards Russia, including 12,000 persons during the past 24 hours. The UN does not have means to verify the actual numbers of people evacuated., Ukrainian Deputy Prime Minister/Minister for Reintegration Iryna Vereshchuk announced that humanitarian convoys stalled outside Mariupol have yet again failed to reach the encircled city with the life-saving relief supplies that hundreds of thousands of people still trapped there desperately need. Ms. Vereshchuk added that the relief supplies were unloaded in Berdiansk (Zaporizka oblast) to provide much-needed support to people fleeing Mariupol. Inside the city, however, the situation continues to worsen. People still lack access to the most basic supplies, including safe water, food and essential medicines., On 16 March, Mariupol’s Drama Theatre and Neptune sports centre – where more than 1,000 people reportedly sought shelter amid ongoing hostilities, including pregnant women and children – suffered extensive damages after allegedly being hit by a bomb. As intense clashes persisted, search-and-rescue crews were unable to reach affected people in the immediate aftermath, with the entrance to the theatre’s bomb shelter blocked by piles of rubble. Unconfirmed preliminary reports suggest that the bomb shelter withstood the powerful blast, as people are now being pulled out of the rubble. At the time of writing, however, the civilian toll has yet to be confirmed by oblast authorities., In neighbouring Luhanska oblast, active hostilities continue in the city of Rubizhne, where around 20 homes were destroyed overnight. Across the oblast, authorities report that around 35,000 users have been cut off from gas supplies in more than 20 settlements, while nearly 104,000 users remain without electricity in nearly 40 settlements. In Popasna and Zolote (Luhanska oblast), water supplies have been partially disrupted, while the settlements of Novotoshkivka, Nyzhne and Nyzhne-1 (also in Luhanska oblast) remain completely cut off from access to safe water. Due to the lack of electricity and limited water supplies, centralized heating has been interrupted in Lysychansk (Luhanska oblast) – where more than 10 boiler houses are no longer operational – and in at least 180 multi-apartment buildings in Sievierodonetsk (Luhanska oblast), as temperatures dip below freezing., In eastern Ukraine, shortages of safe drinking water have long been a problem that has only been exacerbated by ongoing hostilities. In many localities, damaged water infrastructure remains unrepaired as constant shelling and growing insecurity make it virtually impossible to carry out vital repair works, forcing people with limited or no access to water to resort to catching rainwater or melted snow. International non-governmental organization (INGO) People in Need (PIN) continues to provide safe drinking water by tanker to villages and towns whose water supply systems have been damaged while also providing jerry cans filled with water and containers for people with access to wells and reservoirs to store water., The recent escalation in hostilities across Ukraine has forcibly displaced nearly 4.9 million people, with 1.85 million new internally displaced persons (IDPs) and more than 3 million people fleeing across international borders. As millions are now on the move, forced to shelter in crowded spaces with limited sanitation facilities and access to health services, the risk of infectious disease outbreaks, including tuberculosis and diarrheal diseases, continues to rise. The prevalence of HIV and tuberculosis in Ukraine ranks among the highest across Europe, while last year’s polio outbreak in western Ukraine highlighted the risk of outbreaks of vaccine-preventable diseases in the country., With only 37 per cent of the population having received two jabs of the COVID-19 vaccine – one of the lowest rates in Europe – Doctors Without Borders warns of the possibility of a new wave of COVID-19 potentially overwhelming the health system. The continuation and expansion of vaccination campaigns, including for polio, measles and COVID-19, and strengthened surveillance for priority infectious diseases, will be critical to prevent outbreaks that could bring an alreadystrained health care system to its knees at a time when needs are greatest., WHO says that nearly half of all attacks on health systems across the globe so far this year –43 out of 89 – have occurred in Ukraine. More than 300 health facilities are located in areas experiencing active hostilities or with a significant presence of the Russian Federation forces, while 600 facilities are within 10 km of ongoing clashes, leaving the health system particularly vulnerable to infrastructural damages and severe interruptions in critical services.",https://reliefweb.int/report/ukraine/ukraine-humanitarian-impact-situation-report-300-pm-eet-17-march-2022-enruuk
Psychological first aid for Ukrainian people [EN/FR/DE/HU/PL/RO/RU/SL/UK],Manual and Guideline,COE,"Health
Protection and Human Rights",14 Mar 2022,"POMPIDOU GROUP | STRASBOURG, The Pompidou Group, together with leading European psycho-trauma experts, has developed recommendations on how people can better interact and communicate with persons who have experienced a crisis or difficult life event., The recommendations were developed at the request of the Ukrainian Ministry of Interior and in light of the traumatic situations experienced by the Ukrainian population due to the ongoing Russian hostilities in Ukraine., Being the continent’s leading human rights organisation, the Council of Europe regards the protection of civilians of utmost importance. Traumatic experiences can lead to post-traumatic stress disorder (PTSD). Epidemiological studies show that people with trauma and PTSD are more likely to have problems with alcohol and/or drug use. All Pompidou Group partners and supporters are encouraged to disseminate these important guidelines to anyone who is helping people who experienced traumatic situations, especially government and civil society workers, volunteers actively helping Ukrainian people for example in conflict areas, at the borders and in emergency facilities., The communication material will be made available in 8 languages:, English: print version – web version – download version, French: print verison - web version - download version, German: print version – web version – download version, Hungarian: print version - web version - download version, Polish : print version - web version - download version, Romanian: print version - web version - download version, Russian: print version - web version - download version, Slovakian: print version - web version - download version, Ukrainian: print version – web version – download version",https://reliefweb.int/report/ukraine/psychological-first-aid-ukrainian-people-enfrdehuplrorusluk
DiCarlo: Meaningful Sustained Political Process Needed for Peaceful Settlement in Ukraine,News and Press Release,UN DPPA,"Peacekeeping and Peacebuilding
Protection and Human Rights",17 Mar 2022,"Mister President,, Daily attacks continue to batter Ukrainian cities. Many are reportedly indiscriminate, resulting in civilian casualties and damage to civilian infrastructure., Between 24 February and 15 March, the Office of the High Commissioner for Human Rights recorded 1,900 civilian casualties. The total consists of 726 people killed, including 52 children, and 1,174 injured, including 63 children. The actual number is likely much higher., Most of these casualties were caused by the use in populated areas of explosive weapons with a wide impact area. Hundreds of residential buildings have been damaged or destroyed, as have hospitals and schools., OHCHR continues to monitor reports of civilian casualties in the whole country, including in territory controlled by the self-proclaimed “Donetsk and Luhansk People’s Republics”. OHCHR staff in Donetsk are closely following developments regarding the 14 March incident in which 20 civilians were reportedly killed by a Tochka-U missile that may have contained cluster munitions. All such instances must be properly investigated., It is the responsibility of all sides to fully abide by their obligations to protect the lives of all civilians everywhere., OHCHR is gravely concerned about reports of arbitrary arrests and enforced disappearances of civilians, local authorities and civil society activists in Russian-controlled areas. We call for their immediate release., Mister President,, This week, there were positive signals reported regarding the ongoing direct talks between Ukrainian and Russian representatives., We welcome all such engagements., However, we note that these signals have so far not translated into the cessation of hostilities that is so desperately needed., The situation in the southeastern port city of Mariupol is particularly alarming., Many of the Mariupol residents who have not been able to safely evacuate lack food, water, electricity and medical care. Uncollected corpses lie on city streets., Yesterday’s strike on the Mariupol theater, which reportedly served as a bomb shelter for displaced civilians, adds to the list of attacks against civilian structures. While early reports indicate that the worst may have been avoided, ongoing fighting is hampering the rescue work and assessment of the situation., Mister President,, The devastation and suffering in Mariupol and Kharkiv raise grave fears about the fate of millions of residents of Kyiv and other cities facing intensifying attacks., International humanitarian law is crystal clear. Civilians are entitled to protection against the dangers arising from military operations. Direct attacks on civilians are prohibited., Yet, the magnitude of civilian casualties and the destruction of civilian infrastructure in Ukraine cannot be denied. This demands a thorough investigation and accountability., Mister President,, The priority for the UN and its partners is to reach the people trapped by the ongoing shelling, including in eastern Ukraine. To that end, we continue to scale-up our operations on the ground, as circumstances permit., The needs of the population are growing by the day. The UN calls for safe passage for civilians from, and humanitarian supplies into, encircled areas., We are grateful to neighbouring governments for their generosity in receiving refugees and enabling the provision of assistance to Ukraine., The UN is requesting all donors to fast-track funding against pledges made toward the Ukraine Flash Appeal. The Appeal, which seeks $1.1 billion to help 12 million people in need, is 36 per cent funded., Mister President,, UNDP projects that 90% of the Ukrainian population could be facing poverty and extreme economic vulnerability should the war continue, setting the country – and the region – back decades, and leaving deep social and economic scars., As the Secretary-General highlighted, dangerous ripple effects of the conflict are already being felt across the globe., Russia and Ukraine represent more than half of the world’s supply of sunflower oil and about 30 percent of the world’s wheat. Food, fuel and fertilizer prices are skyrocketing. Supply chains are being disrupted., All of this is hitting the poorest the hardest and potentially creating instability around the globe., The Secretary-General announced on 14 March the establishment of a Global Crisis Response Group on Food, Energy and Finance to lead an effort with Member States to deal with the complex fallout of the war. The Deputy Secretary-General will lead an inter-agency steering committee with partners to oversee this effort., Mister President,, The Secretary-General welcomes all ongoing diplomatic contacts. He remains actively engaged with leaders who are trying to bring about an end to this war., There will be no winners to this senseless conflict. The tremendous loss it is causing, on the other hand, is heartbreakingly clear. And it is going to get much, much worse the longer the fighting continues. The Secretary-General urges intensified and coordinated political efforts for an immediate cessation of hostilities., There must be a meaningful sustained political process to enable a peaceful settlement. The lives of millions of Ukrainians and the peace and security of the entire region, and possibly beyond, depend on it., Thank you, Mr. President.",https://reliefweb.int/report/ukraine/dicarlo-meaningful-sustained-political-process-needed-peaceful-settlement-ukraine
G7 Chair’s Statement on today’s G7 call (17 March 2022),News and Press Release,EC,"Peacekeeping and Peacebuilding
Protection and Human Rights",17 Mar 2022,"Today, German Foreign Minister Annalena Baerbock chaired a video conference of the G7 Foreign Ministers of Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States of America, and the High Representative of the European Union., The Ministers remain appalled about Russia’s continuing war against Ukraine and reiterated their profound condemnation of the ongoing aggression as well as the involvement of Belarus in it. Ministers demanded that the Russian leadership immediately complies with the order of the International Court of Justice to stop the assault on Ukraine, its population and civilian infrastructures, including hospitals and schools, and to immediately withdraw its military forces. The siege of Mariupol and other cities and the denial of humanitarian aid are unacceptable. Ministers demanded that Russia upholds its obligations under international humanitarian law and human rights law. The Russian leadership has to immediately provide for humanitarian access as well as humanitarian aid to be delivered to Mariupol and other besieged cities., Ministers condemned in the strongest possible terms the indiscriminate attacks on civilians. Due to President Putin’s unprovoked and shameful war, millions are forced to flee their homes; the destruction of infrastructure, hospitals, theatres and schools is ongoing. Russia’s blatant violation of international law has already isolated its government internationally and will further do so. The Ministers welcomed and supported the order on the provisional measures by the International Court of Justice, and strongly urged Russia to comply with the provisional measures order, which is binding on the parties., Ministers underscored that those responsible for war crimes, including indiscriminate use of weapons against civilians, will be held responsible. Ministers welcomed the ongoing work to investigate and gather evidence, including by the Prosecutor of the International Criminal Court., Ministers recalled that the G7, along with their allies, have imposed unprecedented sanctions in response to the war of aggression against Ukraine by Russia. These measures have inflicted substantial costs on the Russian economy and their impact will further increase in the future. The sanctions aim at those who bear responsibility for the unlawful attack against Ukraine and not at the Russian civil society who has shown signs of protest against President Putin’s war. The G7 stand ready to increase this pressure., Ministers committed to substantially increase and disburse humanitarian aid as the needs of the Ukrainian people grow daily due to Russia’s continued aggression. They ask others to join in this effort. A humanitarian push is urgently needed, for Ukraine and beyond, as this ruthless war will have massive consequences for food security and prices in many countries that depend on deliveries from Ukraine’s agricultural sector., Ministers have commended neighbouring states for their great solidarity and humanity by welcoming Ukrainian refugees and third country nationals affected by the conflict, and will continue to support them, including by receiving refugees., 8.Ministers confirmed the need for increased international assistance to countries neighbouring Ukraine, which are experiencing an unprecedented influx of refugees. President Putin’s war of aggression against Ukraine has already forced millions of civilians, especially women, children and elderly, to flee their homes. Over three million crossed the border to other countries, almost all of them to the EU and Moldova.",https://reliefweb.int/report/ukraine/g7-chair-s-statement-today-s-g7-call-17-march-2022
G7 Chair’s Statement on today’s G7 call (17 March 2022),News and Press Release,Govt. Canada,"Peacekeeping and Peacebuilding
Protection and Human Rights",17 Mar 2022,"Today, German Foreign Minister Annalena Baerbock chaired a video conference of the G7 Foreign Ministers of Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States of America, and the High Representative of the European Union., The Ministers remain appalled about Russia’s continuing war against Ukraine and reiterated their profound condemnation of the ongoing aggression as well as the involvement of Belarus in it. Ministers demanded that the Russian leadership immediately complies with the order of the International Court of Justice to stop the assault on Ukraine, its population and civilian infrastructures, including hospitals and schools, and to immediately withdraw its military forces. The siege of Mariupol and other cities and the denial of humanitarian aid are unacceptable. Ministers demanded that Russia upholds its obligations under international humanitarian law and human rights law. The Russian leadership has to immediately provide for humanitarian access as well as humanitarian aid to be delivered to Mariupol and other besieged cities., Ministers condemned in the strongest possible terms the indiscriminate attacks on civilians. Due to President Putin’s unprovoked and shameful war, millions are forced to flee their homes; the destruction of infrastructure, hospitals, theatres and schools is ongoing. Russia’s blatant violation of international law has already isolated its government internationally and will further do so. The Ministers welcomed and supported the order on the provisional measures by the International Court of Justice, and strongly urged Russia to comply with the provisional measures order, which is binding on the parties., Ministers underscored that those responsible for war crimes, including indiscriminate use of weapons against civilians, will be held responsible. Ministers welcomed the ongoing work to investigate and gather evidence, including by the Prosecutor of the International Criminal Court., Ministers recalled that the G7, along with their allies, have imposed unprecedented sanctions in response to the war of aggression against Ukraine by Russia. These measures have inflicted substantial costs on the Russian economy and their impact will further increase in the future. The sanctions aim at those who bear responsibility for the unlawful attack against Ukraine and not at the Russian civil society who has shown signs of protest against President Putin’s war. The G7 stand ready to increase this pressure., Ministers committed to substantially increase and disburse humanitarian aid as the needs of the Ukrainian people grow daily due to Russia’s continued aggression. They ask others to join in this effort. A humanitarian push is urgently needed, for Ukraine and beyond, as this ruthless war will have massive consequences for food security and prices in many countries that depend on deliveries from Ukraine’s agricultural sector., Ministers have commended neighbouring states for their great solidarity and humanity by welcoming Ukrainian refugees and third country nationals affected by the conflict, and will continue to support them, including by receiving refugees., 8.Ministers confirmed the need for increased international assistance to countries neighbouring Ukraine, which are experiencing an unprecedented influx of refugees. President Putin’s war of aggression against Ukraine has already forced millions of civilians, especially women, children and elderly, to flee their homes. Over three million crossed the border to other countries, almost all of them to the EU and Moldova.",https://reliefweb.int/report/ukraine/g7-chair-s-statement-today-s-g7-call-17-march-2022
G7 Chair’s Statement on today’s G7 call (17 March 2022),News and Press Release,Govt. France,"Peacekeeping and Peacebuilding
Protection and Human Rights",17 Mar 2022,"Today, German Foreign Minister Annalena Baerbock chaired a video conference of the G7 Foreign Ministers of Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States of America, and the High Representative of the European Union., The Ministers remain appalled about Russia’s continuing war against Ukraine and reiterated their profound condemnation of the ongoing aggression as well as the involvement of Belarus in it. Ministers demanded that the Russian leadership immediately complies with the order of the International Court of Justice to stop the assault on Ukraine, its population and civilian infrastructures, including hospitals and schools, and to immediately withdraw its military forces. The siege of Mariupol and other cities and the denial of humanitarian aid are unacceptable. Ministers demanded that Russia upholds its obligations under international humanitarian law and human rights law. The Russian leadership has to immediately provide for humanitarian access as well as humanitarian aid to be delivered to Mariupol and other besieged cities., Ministers condemned in the strongest possible terms the indiscriminate attacks on civilians. Due to President Putin’s unprovoked and shameful war, millions are forced to flee their homes; the destruction of infrastructure, hospitals, theatres and schools is ongoing. Russia’s blatant violation of international law has already isolated its government internationally and will further do so. The Ministers welcomed and supported the order on the provisional measures by the International Court of Justice, and strongly urged Russia to comply with the provisional measures order, which is binding on the parties., Ministers underscored that those responsible for war crimes, including indiscriminate use of weapons against civilians, will be held responsible. Ministers welcomed the ongoing work to investigate and gather evidence, including by the Prosecutor of the International Criminal Court., Ministers recalled that the G7, along with their allies, have imposed unprecedented sanctions in response to the war of aggression against Ukraine by Russia. These measures have inflicted substantial costs on the Russian economy and their impact will further increase in the future. The sanctions aim at those who bear responsibility for the unlawful attack against Ukraine and not at the Russian civil society who has shown signs of protest against President Putin’s war. The G7 stand ready to increase this pressure., Ministers committed to substantially increase and disburse humanitarian aid as the needs of the Ukrainian people grow daily due to Russia’s continued aggression. They ask others to join in this effort. A humanitarian push is urgently needed, for Ukraine and beyond, as this ruthless war will have massive consequences for food security and prices in many countries that depend on deliveries from Ukraine’s agricultural sector., Ministers have commended neighbouring states for their great solidarity and humanity by welcoming Ukrainian refugees and third country nationals affected by the conflict, and will continue to support them, including by receiving refugees., 8.Ministers confirmed the need for increased international assistance to countries neighbouring Ukraine, which are experiencing an unprecedented influx of refugees. President Putin’s war of aggression against Ukraine has already forced millions of civilians, especially women, children and elderly, to flee their homes. Over three million crossed the border to other countries, almost all of them to the EU and Moldova.",https://reliefweb.int/report/ukraine/g7-chair-s-statement-today-s-g7-call-17-march-2022
"Emergency in Ukraine: External Situation Report #3, published 17 March 2022",Situation Report,WHO,"Coordination
Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items",17 Mar 2022,"Reporting period: 11–16 March 2022, 1. EVENT HIGHLIGHTS, 18 million: AFFECTED POPULATION (projected), 3.1 million REFUGEES, 1.9 million INTERNALLY DISPLACED, 1 252 CIVILIAN INJURIES, 780 CIVILIAN DEATHS, 2. SITUATION UPDATE, 2.1 Population displacement and refugees, The overall situation continues to deteriorate across Ukraine. To date, over 18 million people have been affected by the conflict. According to the latest government data compiled by the United Nations High Commissioner for Refugees (UNHCR), over three million refugees have now left Ukraine for surrounding countries, with over 60% of them in Poland. It is estimated that this number could rise to four million by July 2022., 2.2 Current risk assessment and priority public health concerns in Ukraine, 2.2.1 Access to health care, There are many challenges to accessing health care, with active hostilities and a lack of public transport restricting movement. WHO has verified 43 attacks on health care since 24 February, resulting in 34 injuries and 12 deaths, of which eight of the injured and two of those killed were health workers. Further attacks are being verified. Some areas, such as the city of Mariupol in the south, have suffered critical shortages of medical supplies., While the overall number of beds available for patients with COVID-19 has remained relatively stable with a decrease of 27% from 23 February to 13 March, differences are seen between oblasts, with the largest decrease (77%) reported in Luhansk. Furthermore, the number of beds occupied by COVID-19 patients has decreased nationally by 80%, reflecting challenges in accessing hospitals.",https://reliefweb.int/report/ukraine/emergency-ukraine-external-situation-report-3-published-17-march-2022
Ukraine: Displaced twice by war and on the road again,News and Press Release,MSF,"Health
Protection and Human Rights",17 Mar 2022,"An MSF staff member in Ukraine shares his story, As dawn broke on February 24 in Kyiv, I woke to the sound of explosions and the wails of air raid sirens. Huddled in my little apartment in the city, I felt sick with anxiety. I knew instantly that, from then on, my life and the lives of so many others would never be the same. Something irreversible had just happened: the glimmer of hope which many of us had kept alive despite the rising fear of an imminent war had been violently smothered., I grew up amid the flat lands and coal heaps of what is today eastern Ukraine. A big family, in a three-room flat, we spent many laughter-filled evenings over Olivier salads and borscht. After studying at the international language school at Gorlivka, I left Ukraine for the United States. The pull of my family eventually drew me back to my country., War broke out in 2014 and I was forced to move to Kyiv, where I registered as an ‘internally displaced person’. I slowly found my feet in the city, working for civil society organizations, and later becoming active in a global coalition to fight poverty. I eventually made my way to Médecins Sans Frontières (MSF). With MSF’s focus on improving health care access in eastern Ukraine, I saw an opportunity to retain links with a region I remained profoundly attached to, even as I continued to live in Kyiv., The tragedy of eastern Ukraine has now befallen the whole country. In an extremely short time, millions of people have been forced to leave their homes. Many are displaced within Ukraine and some two million have become refugees in neighbouring countries. From where I am staying now, they are all around me., And now war is back—this time fiercer, more brutal, and with a force, I fear, will leave us all scarred., I now find myself displaced again. As war hit Kyiv hard with intense airstrikes and street fighting, I took the painful decision to leave. I had remained in the city as, from the very first day of war, hundreds of thousands fled. For a few days, all I could hear was the piercing sounds of shelling, rockets and artillery. Then one day, my colleagues called me, saying that one of the last humanitarian convoys would soon be leaving Kyiv. I panicked. It felt as if the city had been emptied of human life. I hurriedly stuffed a few clothes into a bag, grabbed the most important documents, took my car, and left Kyiv., I am now on the road, a tiny speck in a vast, unending caravan of people crowding into western Ukraine. I feel lost and disoriented, angry at this horrendous war, aghast at the senseless suffering inflicted on people. I dread what comes next., Still, I feel luckier than many of my colleagues in eastern Ukraine who are currently living through hell. The siege of Mariupol fills me with rage; Volnovakha is a ghost town, pummeled with shelling. Schools, hospitals and houses have suffered damages. All the progress made in eastern Ukraine in the years since the 2014 war now lies in ruins., Of late, eastern Ukraine had been working to solidify its institutions and strengthen its public services. Even aid organizations were moving away from providing humanitarian aid to offering development support. MSF had moved away from providing health services directly to supporting the health system to improve access to health care. We supported a network of community health volunteers to assist people living in remote villages—many of them elderly—receive swift diagnosis and treatment and help with getting medicines from pharmacies., In a dramatically changed landscape, the work I was doing with MSF earlier is no longer possible. Many of my colleagues find themselves in the same situation. But even in the most trying circumstances, they have been working hard to provide emergency medical assistance., I want to do more to support. But I am caught in a maelstrom, where the usual certainties of life have collapsed around me. It will take enormous resilience to recover from the sheer force of what has struck us., Aleksandr Burmin (name changed) is an MSF staff member in Ukraine",https://reliefweb.int/report/ukraine/ukraine-displaced-twice-war-and-road-again
