title,type,source,theme,date,body,link
IOM Regional Ukraine Response - Situation Report #13 7 April 2022,Situation Report,IOM,"Camp Coordination and Camp Management
Contributions
Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",7 Apr 2022,"SITUATION OVERVIEW, Since the Russian Federation’s invasion of Ukraine on 24 February, major attacks have been reported across the country, including in the capital, Kyiv, resulting in widescale destruction of infrastructure, loss of life, and displacement., The situation in the country continues to deteriorate, with ongoing shelling in Luhansk, Donetsk, Kharkiv, Mykolaiv,
Kherson, Poltava, Dnipro, Odesa and Ternopil regions. On 2 April, Ukrainian forces reclaimed control of the north-west area of the Kyiv region. Iryna Venediktova, the General Prosecutor of Ukraine, reported that from 1 to 3 April, a number of civilian bodies had been found in cities occupied by the Russian Federation and were being delivered for forensic examination. The Parliament of Ukraine has addressed the international community on the topic of acknowledging potential war crimes committed by the Russian Federation in Bucha, Irpin, Gostomel and other cities and villages of Ukraine., OHCHR is reporting that between 24 February and 5 April, there have been 3,776 civilian casualties, including 1,563 people killed, though these figures are likely to be considerably higher (source: OCHA)., Continued fighting across the country has exacerbated protection risks for the most vulnerable. While exposure to such risks, including sexual violence, sexual exploitation and abuse (SEA), and human trafficking, continues to rise, access to related protection services is becoming increasingly difficult., Operational state-run services have largely shifted their focus away from addressing gender-based violence (GBV) to addressing the needs of IDPs, while service providers still addressing GBV face critical shortages in both human and financial resources. Demand for these services is rapidly increasing, with the breakdown of referral pathways, widening gaps in service provision, and limited access to life-saving information., IOM continues to be particularly concerned about the steadily rising internal and cross-border displacement as a result of the war. Between 24 March and 1 April, IOM carried out the second round of its rapid assessment on internal displacement, mobility flows and associated needs across Ukraine. As of 1 April, approximately 7.1 million people have been forcibly displaced within Ukraine – around 16 per cent of the country’s population – an increase of over 660,000 internally displaced persons (IDPs) since 18 March. From 1-3 April, the Government of Ukraine reported that nearly 13,180 people had been evacuated through agreed-upon humanitarian corridors, including just over 2,000 people from Mariupol, nearly 1,170 from southeastern Zaporizka oblast, and more than 5,850 from Luhansk oblast.",https://reliefweb.int/report/ukraine/iom-regional-ukraine-response-situation-report-13-7-april-2022
"FAO Ukraine Rapid Response Plan, March - December 2022 (Revised version)",Appeal,FAO,"Agriculture
Food and Nutrition
Recovery and Reconstruction",7 Apr 2022,"Supporting agricultural production to bolster food availability and access, Apr 2022, The war in Ukraine that began on 24 February 2022 has led to large scale human suffering across all regions of the country. As the dynamics of the war continue to evolve, large portions of the population are affected by damage to critical infrastructure, lack of basic services and disruptions of supply chains, requiring multisectoral humanitarian assistance., In order to address the rapidly deteriorating food security situation, the Food and Agriculture Organization of the United Nations has updated its Rapid Response Plan (RRP) for Ukraine, calling for a revised funding requirement of USD 115.4 million, to support 327 209 vulnerable smallholder and medium sized farming households through December 2022., The RRP has been designed to meet critical, time-sensitive agricultural deadlines for production and harvest, and address market functionality and access for vulnerable populations. It is anticipated that the RRP will be followed by a continuing programme based on the evolution of the crisis., Overview, The war in Ukraine that began on 24 February 2022 has led to large‑scale human suffering across all regions of the country. As the dynamics of the war continue to evolve, large portions of the population are affected by damage to critical infrastructure, lack of basic services and disruptions of supply chains, requiring multisectoral humanitarian assistance., In order to address the rapidly deteriorating food security situation, the Food and Agriculture Organization of the United Nations (FAO) has developed a Rapid Response Plan (RRP) to provide life‑ and livelihood‑saving interventions to support the most vulnerable smallholder and medium‑sized farming households through 2022., The Government of Ukraine has requested FAO to support vulnerable producers through the provision of cash and agricultural inputs, and to support maintenance of overall access to critical markets. FAO will continue to lead strong inter-agency coordination, working with government and Food Security and Livelihoods Cluster (FSLC) partners to ensure that response activities complement those carried out by other actors., FAO’s technical capacity in the areas of livestock and crop production, and leadership on agriculture, food systems transformation and livelihood support, has enabled the Organization to identify inputs that can bolster the production of targeted producers and, therefore, safeguard food security across the country in 2022 and into 2023. With spring planting ongoing, and the harvest of winter wheat likely to be disrupted, farmers need urgent support to meet agricultural deadlines and maintain production. In addition, commercial livestock producers lack physical and/or economic access to animal feed and veterinary medicines, which are crucial to livestock survival and production. This will enable producers to feed supply chains and markets at the current level. Shortages of fuel and liquidity are significant barriers to maintaining production., This RRP is a revision of the initial RRP that was issued by FAO in March.
It responds to the worsening food security situation and the limited availability of critical agricultural inputs, including seeds, fertilizers, pesticides, equipment, fuel and livestock supplies, arising from a combination of logistical and financial factors., FAO requires USD 115.4 million, increasing its initial request of USD 50 million, to support 327 209 households (981 627 people) through December 2022. FAO will utilize a programmatic approach to implement the RRP whereby individual contributions from resource partners add to the overall achievements of the programme.",https://reliefweb.int/report/ukraine/fao-ukraine-rapid-response-plan-march-december-2022-revised-version
Ukraine: 3W Operational Presence Map (as of 7 April 2022),Infographic,OCHA,Coordination,4 Apr 2022,,https://reliefweb.int/report/ukraine/ukraine-3w-operational-presence-map-7-april-2022
Ukraine: Humanitarian Response: Estimated People Reached (as of 7 April 2022),Infographic,OCHA,Coordination,7 Apr 2022,,https://reliefweb.int/report/ukraine/ukraine-humanitarian-response-estimated-people-reached-7-april-2022
"Atrocity Alert No. 295: Ukraine, Venezuela and Nigeria",News and Press Release,GCR2P,Protection and Human Rights,6 Apr 2022,"Atrocity Alert is a weekly publication by the Global Centre for the Responsibility to Protect highlighting situations where populations are at risk of, or are enduring, mass atrocity crimes., RUSSIAN RETREAT REVEALS MASSACRE OF CIVILIANS IN BUCHA, UKRAINE, Following the retreat of Russian forces from the suburbs of Kyiv, Ukraine, at the end of March, reports emerged of hundreds of civilian casualties in previously Russian-occupied areas. Ukrainian authorities have identified the bodies of at least 410 men, women and children in the town of Bucha, many of which were buried in mass graves while others were discovered slain in the street. Reports of targeted killings of civilians in other previously occupied suburbs have also started to emerge. The targeted killing of civilians is forbidden under international law and may amount to war crimes and crimes against humanity., On 5 April Liz Throssell, Spokesperson for the UN High Commissioner for Human Rights, cited the horrifying images of people with their hands bound and bodies of women discovered naked and partially burned, stating that, “this is extremely disturbing, and does really strongly suggest that they were directly targeted as individuals… and directly killed.” Throssell stressed that, “it’s hard to see what was the military context of an individual lying in the street with a bullet to the head or having their bodies burned.”, Russian officials have denied that any civilians were harmed in their military operations and asserted that the bodies in Bucha were placed there after their retreat. Satellite images and video footage examined by The New York Times, along with eyewitness testimony, provide evidence to the contrary. Since 24 February the Office of the UN High Commissioner for Human Rights has documented at least 1,563 civilian deaths, including 130 children, while asserting the real toll is much higher., UN Secretary-General António Guterres joined the international condemnation of the killings in Bucha, as well as calls for independent investigations and accountability. He also echoed his previous warnings regarding the global impact of the war, stating, “I deeply regret the divisions that have prevented the Security Council from acting not only on Ukraine, but on other threats to peace and security around the world. I urge the Council to do everything in its power to end the war and to mitigate its impact, both on the suffering people of Ukraine, and on vulnerable people and developing countries around the world.”, ICC’S CHIEF PROSECUTOR ANNOUNCES OPENING OF A COUNTRY OFFICE IN VENEZUELA, On 31 March, the Chief Prosecutor of the International Criminal Court (ICC), Karim Khan, announced the opening of a country office in Caracas, Venezuela, to advance justice for possible crimes against humanity. During November 2021 the Chief Prosecutor opened an investigation into possible crimes against humanity and signed a Memorandum of Understanding with the Venezuelan government, in which President Nicolás Maduro agreed to “adopt all necessary measures to ensure the effective administration of justice.”, Since 2014 Venezuelan security and intelligence forces have been accused of widespread torture, sexual and gender-based violence, arbitrary detention and enforced disappearances in an attempt to silence political dissent. State agents have also allegedly perpetrated thousands of extrajudicial killings in the name of combatting crime. The UN Human Rights Council (HRC)-mandated Fact-Finding Mission (FFM) on Venezuela reported in September 2020 that serious human rights violations and abuses were authorized at the highest level of government and committed as part of a “widespread and systematic attack” against the civilian population that may amount to crimes against humanity., Although the government has announced measures to address structural impunity in recent months, it has failed to investigate all perpetrators within the security and intelligence forces, including those at higher levels in the chain of command. In September 2021 the FFM warned that Venezuela’s judicial system has contributed to ongoing state violence by perpetuating impunity and facilitating ongoing crimes against humanity, in line with previously identified patterns of serious violations and abuses. The FFM further reported to the HRC on 18 March that “domestic investigations, when conducted, are limited in scope and target low-level, material perpetrators.” The FFM stated that “the lack of disaggregated data and key information on the crimes charged or the rank or level of responsibility of the perpetrators continues to be an obstacle to assessing the State’s real efforts to investigate and prosecute” systematic violations and abuses., A formal presence of the Office of the Chief Prosecutor in Caracas provides a vital and important opportunity for the ICC to directly engage with victims and their relatives, as well as with civil society organizations monitoring and documenting ongoing state-led repression. Elisabeth Pramendorfer, Senior Human Rights Office at the Global Centre for the Responsibility to Protect, added that, “it also signals that despite significant efforts by the government to publicly claim a willingness to investigate alleged atrocity crimes and minimize international scrutiny, the domestic system remains ill-equipped to ensure accountability for victims who have been denied justice for so long. As long as high-level state authorities are not held to account, the risk of atrocity crimes in Venezuela persists.”, NEW SPATE OF ATTACKS BY SUSPECTED BANDITS IN NORTH-WEST NIGERIA, On Monday, 28 March, armed men attacked a passenger train traveling between Abuja and Kaduna in northern Nigeria, killing at least eight people. Survivors reported that two explosions derailed the train before armed men surrounded the carriages and opened fire. An estimated 168 passengers remain unaccounted for and are believed to be kidnapped. Nigerian President Muhammadu Buhari strongly condemned the incident, calling it a callous attack on “a safe means of transport to many.”, While the Kaduna State government has thus far been unable to identify the men responsible for this attack, reports indicate it may have been perpetrated by armed groups commonly referred to as “bandits.” Violent activity by armed bandits has been growing in north-west Nigeria in recent months, including deadly incidents in October and November in Sokoto State and during January in Zamfara State. Last week’s incident marked the second attack against the Abuja-Kaduna rail line since October 2021. Three days earlier, armed men also launched an attack on Kaduna International Airport. These attacks demonstrate a dangerous tactical shift by alleged bandits, which is instilling fear and increasing insecurity for civilian populations., Many of the armed bandit groups have been formed in the past decade in response to growing inter-communal conflict over land and resources. While these groups are driven largely by criminal motives, their activities have exacerbated ethnic tensions as many bandits are ethnic Fulani and prey on settled farming communities. Violence between herding and farming communities has become increasingly deadly as armed groups and gangs engage in organized cattle-rustling, kidnapping, plunder, murder and rape. At least 4,900 people were killed in such violence between 2018-2020 and hundreds of thousands have been displaced in north-west Nigeria., In an attempt to curb armed banditry, since September 2021 the Nigerian government has deployed a large number of troops to north-west Nigeria, cut off communication networks and imposed restrictions on movement in affected areas. Despite the government’s claim that it is defeating armed bandit groups, attacks against civilians continue unabated. President Buhari has urged the military to “deal ruthlessly with terrorists,” asserting that, “anyone found unlawfully wielding an AK 47 should not be spared!”, The government of Nigeria needs to urgently protect populations by investing in advanced security surveillance equipment, including on perimeter fences of airports and along train tracks. The government should also undertake efforts to comprehensively tackle the root causes of armed banditry, including endemic poverty, corruption, youth unemployment and environmental degradation.",https://reliefweb.int/report/ukraine/atrocity-alert-no-295-ukraine-venezuela-and-nigeria
Ukraine: Russian forces extrajudicially executing civilians in apparent war crimes – new testimony,News and Press Release,Amnesty,Protection and Human Rights,7 Apr 2022,"Russian military forces have extrajudicially executed civilians in Ukraine in apparent war crimes, Amnesty International said today as it published new testimony following on-the-ground research., Amnesty International’s Crisis Response investigators interviewed more than 20 people from villages and towns close to Kyiv, several of whom had witnessed or had direct knowledge of horrifying violence committed by Russian forces., They repeatedly told of deliberate killings, unlawful violence, and widespread intimidation by Russian forces against unarmed civilians across the Kyiv region., “In recent weeks, we have gathered evidence that Russian forces have committed extrajudicial executions and other unlawful killings, which must be investigated as likely war crimes,” said Agnès Callamard, Secretary General of Amnesty International., “Testimonies shows that unarmed civilians in Ukraine are being killed in their homes and streets in acts of unspeakable cruelty and shocking brutality., “The intentional killing of civilians is a human rights violation and a war crime. These deaths must be thoroughly investigated, and those responsible must be prosecuted, including up the chain of command.”, To date, Amnesty International has obtained evidence that civilians were killed in indiscriminate attacks in Kharkiv and Sumy Oblast, documented an airstrike that killed civilians queueing for food in Chernihiv, and gathered evidence from civilians living under siege in Kharkiv, Izium and Mariupol., ‘They shot him in the head’, One 46-year-old woman, from the village of Bohdanivka, said Russian forces entered her village on 7 or 8 March, and parked their tanks on the streets., In the evening of 9 March, the woman – who lived with her husband, 10-year-old daughter and mother-in-law – heard shooting through their downstairs windows. She and her husband shouted that they were civilians, and that they were unarmed. When they came downstairs, two Russian soldiers pushed them and their daughter into a boiler room., She told Amnesty International: “They forced us in and slammed the door. After just a minute they opened the door, they asked my husband if he had cigarettes. He said no, he hadn’t smoked for a couple of weeks. They shot him in his right arm. The other said, ‘Finish him,’ and they shot him in the head., “He didn’t die right away. From 9.30pm to 4am he was still breathing, though he wasn’t conscious. I begged him… ’If you can hear me, please move your finger’. He didn’t move his finger, but I put his hand on my knee and squeezed it. Blood was flowing out of him. When he took his last breath, I turned to my daughter and said, ‘It seems daddy has died’.”, A neighbour witnessed Russian forces breaking into the woman’s house that night, and confirmed he had seen her husband’s body slumped in the corner of the boiler room. The woman and her child escaped from Bohdanivka later that day. The woman’s mother-in-law, aged 81, has limited mobility and was left behind., ‘My father had six large holes in his back’, On 3 March, Kateryna Tkachova, 18, was at home in the village of Vorzel with her parents when several tanks displaying the letter ‘Z’ – which Russian forces have used to mark their vehicles during the invasion of Ukraine – were driven down their street., Her mother Nataliya and father Valeryi left the cellar where they were hiding to go into the street, after telling Katerina to stay where she was. Kateryna then heard gunshots., She told Amnesty International: “Once the tanks had passed by, I jumped over the fence to the neighbour’s house. I wanted to check if they’re alive. I looked over the fence and saw my mother lying on her back on one side of the road, and my father was face down on the other side of the street. I saw large holes in his coat. The next day I went to them. My father had six large holes in his back, my mother had a smaller hole in her chest.”, Kateryna said that her parents were dressed in civilian clothing and unarmed. On 10 March, a volunteer involved in evacuations from areas around Kyiv helped Kateryna leave Vorzel. The volunteer told Amnesty International he had seen the bodies of Kateryna’s parents lying in the street near her house. In a video verified by Amnesty International, the pair can be seen writing Kateryna’s parents’ names, dates of birth, and dates of death on a piece of cardboard, before placing it beside their bodies, which are covered with blankets., ‘They noticed us and immediately opened fire’, During the first days of Russian occupation of the city of Hostomel, Taras Kuzmak was driving around delivering food and medication to bomb shelters where civilians were gathering., At 1.30pm on 3 March, he was with the city’s mayor, Yuryi Prylypko, and two other men, when their car came under gunfire from the direction of a large residential complex that had been seized by Russian forces. The men tried to jump out of the car, but one man, Ivan Zorya, was killed immediately, while Yuryi Prylypko fell to the ground injured after being shot. Taras Kuzmak and the other surviving man hid behind an excavator for hours as shooting continued., He told Amnesty International: “They noticed us and immediately opened fire, there was no warning. I could only hear the mayor [Prylypko]. I knew he was injured, but I didn’t know if it was fatal or not. I just told him to lie still, not to make any moves… They shot at us again at around 3pm, and about half-an-hour after that, I understood there was no life from him. There is a kind of breathing somebody has only right before they die, their last breath. Ivan Zorya’s head was taken off, I think they must have been using something high-calibre.”, Two other Hostomel residents told Amnesty International they had seen Yuryi Prylypko’s body near a church when an impromptu funeral was held for him several days later. Other residents confirmed that in the days leading up to his death, Yuryi Prylypko had been delivering food and medication around the city, always driving a civilian vehicle., Unlawful killings and rape, Amnesty International collected three additional accounts of unlawful killings of civilians, including the account of a survivor of rape whose husband was extrajudicially executed, by Russian forces., A woman in a village east of Kyiv told Amnesty International that, on 9 March, two Russian soldiers had entered her house, killed her husband, then repeatedly raped her at gunpoint while her young son hid in a boiler room nearby. The woman was able to escape from the village to Ukrainian-controlled territory with her son., Milena, a 24-year-old from Bucha, told Amnesty International that she saw the body of a woman who had lived on her street lying outside her house. The woman’s mother told Milena that her daughter was shot in the initial days of the invasion while looking over her fence at a Russian military vehicle. Amnesty International’s Crisis Evidence Lab independently verified video footage that confirmed the location of the shallow grave in which she was buried., Volodymyr Zakhliupanyy and his wife fled the city of Hostomel in the first few days of the invasion, but their son Serhiy, 39, was determined to stay., Initially, they spoke by telephone every day, and Serhiy described the heavy fighting in the city. On 4 March, Volodymyr could no longer contact his son. Friends who remained in the city then tried to find Serhiy, and went to the building where he had been sheltering in the basement., Volodymyr told Amnesty International: “When they asked the neighbours, they said that on 13 March my son was taken away [from the basement] by the Russians. When they went looking for Serhiy, they found him behind the garages of the same building… they said he had been shot in the head.”, Life under Russian occupation, Interviewees told Amnesty International they had lost access to electricity, water, and gas in the early days of the invasion, and there was very limited access to food. There was little mobile phone connectivity, and some interviewees said Russian soldiers had confiscated or destroyed mobile phones whenever they saw residents carrying them, or threatened them with violence for having a phone., Threats of violence and intimidation were also widespread. One man in Hostomel said that he saw an entire dormitory of people who were sheltering from shelling who were forced to go outside, where Russian military officers immediately fired gunshots over their heads, forcing them to drop to the ground. Two men from Bucha also said snipers regularly shot at them when they went to salvage food from a destroyed grocery store near their home., “As these horrendous accounts of life under Russian occupation continue to emerge, the victims in Ukraine must know that the international community is determined to secure accountability for their suffering,” said Agnès Callamard., War crimes and other violations of international humanitarian law, Deliberate killings of civilians, rape, torture, and inhumane treatment of prisoners of war are human rights violations and war crimes. Those who directly commit war crimes should be held criminally responsible for them. Under the doctrine of command responsibility, hierarchal superiors – including commanders and civilian leaders, such as ministers and heads of state – who knew or had reason to know about war crimes committed by their forces, but did not attempt to stop them or punish those responsible, should also be held criminally responsible., Amnesty International is documenting violations of human rights and international humanitarian law committed in the war in Ukraine. All of Amnesty International’s outputs published to date – including news updates, briefings and investigations – can be found here.",https://reliefweb.int/report/ukraine/ukraine-russian-forces-extrajudicially-executing-civilians-apparent-war-crimes-new
ILO and IMO call for urgent action on seafarers stranded in Ukraine following Russian aggression [EN/RU],News and Press Release,ILO,"Food and Nutrition
Water Sanitation Hygiene",8 Apr 2022,"An estimated 1,000 seafarers are currently stranded in Ukrainian ports and waters with dwindling vital supplies., GENEVA (ILO News) - The heads of the International Labour Organization (ILO) and the International Maritime Organization (IMO) have called for urgent action to protect seafarers and vessels stranded in Ukrainian ports and nearby waters following the Russian aggression against the country., In a joint letter to the heads of the United Nations High Commissioner for Refugees (UNHCR), International Committee of the Red Cross (ICRC) and Médecins Sans Frontières (MSF), ILO Director-General, Guy Ryder and IMO Secretary-General, Kitack Lim, outline the plight of seafarers on more than 100 trading vessels who are unable to leave the ports of Ukraine and nearby waters., According to the IMO, as many as 1,000 seafarers are trapped, including in the besieged city of Mariupol, and on vessels in the Sea of Azov., ‘As well as the dangers arising from bombardment, many of the ships concerned now lack food, fuel, fresh water and other vital supplies. The situation of the seafarers from many countries is becoming increasingly untenable as a result, presenting grave risks to their health and well-being.’, The letter asks the three agencies to ‘take urgent action’ to assist in the reprovisioning of the ships concerned with the vital supplies needed by seafarers on board., The move by the ILO and IMO follows urgent communications about the situation sent by the International Chamber of Shipping (ICS) and the International Transport Workers’ Federation (ITF)., ILO, IMO, ICS and ITF are working together to provide these relief agencies with information that may assist them to address this situation., In March, the ILO’s Governing Body passed a resolution calling on the Russian Federation to ‘immediately and unconditionally cease its aggression’ against Ukraine., Media contact
newsroom@ilo.org",https://reliefweb.int/report/ukraine/ilo-and-imo-call-urgent-action-seafarers-stranded-ukraine-following-russian
ILO and IMO call for urgent action on seafarers stranded in Ukraine following Russian aggression [EN/RU],News and Press Release,IOM,"Food and Nutrition
Water Sanitation Hygiene",8 Apr 2022,"An estimated 1,000 seafarers are currently stranded in Ukrainian ports and waters with dwindling vital supplies., GENEVA (ILO News) - The heads of the International Labour Organization (ILO) and the International Maritime Organization (IMO) have called for urgent action to protect seafarers and vessels stranded in Ukrainian ports and nearby waters following the Russian aggression against the country., In a joint letter to the heads of the United Nations High Commissioner for Refugees (UNHCR), International Committee of the Red Cross (ICRC) and Médecins Sans Frontières (MSF), ILO Director-General, Guy Ryder and IMO Secretary-General, Kitack Lim, outline the plight of seafarers on more than 100 trading vessels who are unable to leave the ports of Ukraine and nearby waters., According to the IMO, as many as 1,000 seafarers are trapped, including in the besieged city of Mariupol, and on vessels in the Sea of Azov., ‘As well as the dangers arising from bombardment, many of the ships concerned now lack food, fuel, fresh water and other vital supplies. The situation of the seafarers from many countries is becoming increasingly untenable as a result, presenting grave risks to their health and well-being.’, The letter asks the three agencies to ‘take urgent action’ to assist in the reprovisioning of the ships concerned with the vital supplies needed by seafarers on board., The move by the ILO and IMO follows urgent communications about the situation sent by the International Chamber of Shipping (ICS) and the International Transport Workers’ Federation (ITF)., ILO, IMO, ICS and ITF are working together to provide these relief agencies with information that may assist them to address this situation., In March, the ILO’s Governing Body passed a resolution calling on the Russian Federation to ‘immediately and unconditionally cease its aggression’ against Ukraine., Media contact
newsroom@ilo.org",https://reliefweb.int/report/ukraine/ilo-and-imo-call-urgent-action-seafarers-stranded-ukraine-following-russian
Taiwan Red Cross support the relevant substantive actions of the Russian Ukrainian humanitarian crisis (2022/04/08),News and Press Release,TRC,"Food and Nutrition
Health
Shelter and Non-Food Items
Water Sanitation Hygiene",8 Apr 2022,"The Red Cross is a global humanitarian organization. Our most important role is to protect and assist military personnel and civilians in armed conflicts according to the mandates given by the Geneva Conventions. Taiwan Red Cross(TRC) thanks the people around the world for your trust and support by donating to the Red Cross Society., The Russian-Ukrainian conflict has triggered a humanitarian crisis. So far, the actual actions of the Taiwan Red Cross Society are as follows:, On 28th Feb.
Taiwan Red Cross (TRC) issued a press release in response to the solicitation of the International Federation of Red Cross and Red Crescent Societies (IFRC), hoping people to actively donate to the ""Humanitarian Express"" project to help the humanitarian crisis in the Russian Ukrainian conflict., On 15th March.
TRC has done a needs assessment with the help of Ministry of Foreign Affairs, Government of Taiwan, and identified a list of relief items. On the list, the requirement includes 7 major categories, such as sleeping bags, blankets from our Red Cross disaster preparedness centers, and those that were purchased by TRC, such as diapers for babies and adults, sanitary pads for women, raincoats, and instant rations like cookies, in a total of 1,700 boxes containing 242,200 pieces of relief items, all were delivered to the gathering point provided by the Government of Taiwan for the relief operation., On 17th March.
Ministry of Foreign Affairs held the donation ceremony of materials for the humanitarian crisis of the Russian-Ukrainian conflict.
TRC issued another press release on the donation of materials for the humanitarian crisis of theRussian-Ukrainian conflict. The 700 boxes of feminine hygiene products, adult and baby diapers from Unicharm Company were shipped to the Backer Founder warehouse. TRC’s colleagues carried out labeling, plate making and film sealing., On 18th March.
TRC completed 300 boxes of 3,600 packs of brown sugar rations for labeling, boarding and film sealing in Xinzhuang District, New Taipei City., On 22nd March.
TRC visited the factory that manufactured 100 boxes of 20,000 raincoats in Tainan City.
TRC donated 10,000 euros to the Romanian Red Cross., On 23 th March.
TRC donated 10,000 euros to the Slovak Red Cross and Red Cross Society of the Republic of Moldova., On 25 th March.
According to DHL's specifications, TRC boarded and sealed 100 boxes of 20,000 raincoats. (7 boards + 2 boxes), On 28 th March.
DHL picked up the 400 boxes (feminine hygiene products and adult diapers) and has flown them to Slovakia on 29 March., On 29 th March.
DHL picked up the 300 boxes (of baby diapers of sizes M, L and XL) for temporary storage in Taoyuan, and is waiting for further notification from the Ministry of Foreign Affairs., On 31st March.
TRC donated 60,000 euros to the Polish Red Cross to purchase 6 medical materials, such as physiological monitors, electrocardiographs, vertical mobile ambulance equipment, medical waterproof backpacks, medical equipment boxes and pelvic fixation belts., Donate to help those affected by the Russia-Ukraine conflict:
Bank Name: HUA NAN COMMERCIAL BANK, LTD. HO PING BRANCH
Account No.: 121-20-0702388
Account Name: The Red Cross Society of the Republic of China
Donation note: Ukraine
Please click here if you wish to donate by Credit Card, Donated Moldova Red Cross Society National Committee
Donated Slovak Red Cross",https://reliefweb.int/report/ukraine/taiwan-red-cross-support-relevant-substantive-actions-russian-ukrainian-humanitarian
Swiss food shipment reaches Odesa,News and Press Release,SDC,"Contributions
Food and Nutrition",8 Apr 2022,"Switzerland is organising a series of food deliveries for the suffering civilian population in Ukraine. Yesterday, a transport reached Odesa, a city of over a million inhabitants, which needs to organise sufficient food reserves to sustain the nutrition of the population. The SDC's humanitarian aid deliveries are made at the request of the local authorities., Switzerland has launched a series of aid shipments for the needy population in Ukraine. In cooperation with her Ukrainian partner Astarta-Kyiv, yesterday Switzerland handed over a first consignment of oil, sugar, flour, corn and powdered milk purchased on the Ukrainian market. This action was taken at the request of the authorities of the city of Odesa, who are working on establishing strategic reserves to ensure food distribution to vulnerable population in case of a potential blockade of the city., The delivery of the food was welcomed by the Mayor of Odesa in the presence of a team from the Swiss Humanitarian Aid Unit (SHA). Since last week, an SHA team from Moldova had travelled to Ukraine several times to prepare a series of deliveries amounting to 1400 tons of food products for Odesa in cooperation with the Ukrainian authorities., The actions of the SDC's Humanitarian Aid, which is affiliated to the FDFA, come at a time when the situation in Ukraine is deteriorating. The United Nations estimates the number of people in need of assistance throughout the country at twelve million. The fighting has forced more than 7.2 million people to seek refuge in other parts of Ukraine. Several regions are at risk of food insecurity. Millions of people face shortages of water, food, medical care and electricity due to attacks on civilian infrastructure., Address for enquiries:, FDFA Communication
Federal Palace West Wing
CH-3003 Bern, Switzerland
Tel. Communication service: +41 58 462 31 53
Tel. Press service: +41 58 460 55 55
E-mail: kommunikation@eda.admin.ch
Twitter: @SwissMFA",https://reliefweb.int/report/ukraine/swiss-food-shipment-reaches-odesa
