title,type,source,theme,date,body,link
Ukraine: Civilian casualties as of 24:00 15 May 2022 [EN/RU/UK],News and Press Release,OHCHR,Protection and Human Rights,16 May 2022,"Date: 16 May 2022, From 4 a.m. on 24 February 2022, when the Russian Federation’s armed attack against Ukraine started, to 24:00 midnight on 15 May 2022 (local time), the Office of the UN High Commissioner for Human Rights (OHCHR) recorded 7,564 civilian casualties in the country: 3,668 killed and 3,896 injured. This included:, a total of 3,668 killed (1,353 men, 897 women, 82 girls, and 94 boys, as well as 69 children and 1,173 adults whose sex is yet unknown), a total of 3,896 injured (602 men, 441 women, 91 girls, and 100 boys, as well as 167 children and 2,495 adults whose sex is yet unknown)
o In Donetsk and Luhansk regions: 4,031 casualties (2,014 killed and 2,017 injured)
 On Government-controlled territory: 3,418 casualties (1,890 killed and 1,528 injured)
 On territory controlled by Russian affiliated armed groups: 613 casualties (124 killed and 489 injured)
o In other regions of Ukraine (the city of Kyiv, and Cherkasy, Chernihiv, Kharkiv, Kherson, Kyiv, Mykolaiv, Odesa, Sumy, Zaporizhzhia, Dnipropetrovsk, Poltava, Rivne, Vinnytsia and Zhytomyr regions), which were under Government control when casualties occurred: 3,533 casualties (1,654 killed and 1,879 injured), Most of the civilian casualties recorded were caused by the use of explosive weapons with a wide impact area, including shelling from heavy artillery and multiple launch rocket systems, and missile and air strikes., OHCHR believes that the actual figures are considerably higher, as the receipt of information from some locations where intense hostilities have been going on has been delayed and many reports are still pending corroboration. This concerns, for example, Mariupol (Donetsk region), Izium (Kharkiv region), and Popasna (Luhansk region), where there are allegations of numerous civilian casualties., An increase in figures in this update compared with the previous update (as of 24:00 midnight on 12 May 2022 (local time) should not be attributed to civilian casualties that occurred from 13 to 15 May only, as during these days OHCHR also corroborated casualties that occurred on previous days. Similarly, not all civilian casualties that were reported from 13 to 15 May have been included into the above figures. Some of them are still pending corroboration and if confirmed, will be reported on in future updates.",https://reliefweb.int/report/ukraine/ukraine-civilian-casualties-2400-15-may-2022-enruuk
"WFP Ukraine and Neighbouring Countries Situation Report #17, 16 May 2022",Situation Report,WFP,"Food and Nutrition
Logistics and Telecommunications
Protection and Human Rights",16 May 2022,"Highlights, WFP assisted over 3.8 million displaced and conflict-affected people with food and cash throughout Ukraine., WFP is working closely with the Ministry of Social Policy of Ukraine to scale up cash transfers. Around USD 15.9 million cash assistance have been transferred to more than 237,000 IDPs across Ukraine., WFP’s Ukraine emergency response faces a net funding shortfall of USD 259 million to sustain its operations through the month of August 2022., Situation Update, Active fighting in Ukraine and the destruction of civilian infrastructure have triggered critical humanitarian needs and disrupted access to food and basic services, as well as the livelihoods of a growing proportion of the population.
WFP has established a remote food security monitoring system in Ukraine to inform its response., Parts of eastern and southern Ukraine reported the highest levels of food insecurity in the latest WFP Food Security Report and the same areas remain hard to reach by the humanitarian community due to conflict. Larger households that are displaced and separated in these areas showed the highest level of food insecurity and inadequate food consumption., The survey found that close to two thirds of the households interviewed use cash to buy food. Around 34 percent of the respondents, however, reported that they no longer have a regular income source or rely on assistance. One quarter of respondents reported that they already borrowed money to meet their needs. These findings demonstrate that households are in urgent need of a sustained source of income to cope, maintain an acceptable level of food consumption and improve their food security., Moreover, disrupted markets and lack of commodities impede further people’s access to food. Grains, bread, dairy and milk products, sugar, vegetables, and meats were amongst the foods most often mentioned as being scarce.
Fuel and medicine were also among the reported scarce products in the WFP survey., Food prices have been also increasing, pushing more people to feel worried about not having sufficient food to eat.
Analysis of the national food supply chain indicates that after the initial shock, food retailers have managed to adapt their sourcing and transportation strategies to remain functional, despite the decreased warehouse capacity and lack of fuel and manpower., With over one third of Ukraine’s population being displaced, the food security situation is likely to continue to evolve over time. Continuous monitoring will be carried out to capture changes as the situation unfolds.",https://reliefweb.int/report/ukraine/wfp-ukraine-and-neighbouring-countries-situation-report-17-16-may-2022
Project HOPE Seeks to Address Effects of War on Ukrainian Refugees and Health Care Workers,News and Press Release,HOPE,"Health
Protection and Human Rights
Water Sanitation Hygiene",16 May 2022,"Washington, D.C. (May 16, 2022) – Today, Project HOPE is recognizing Mental Health Awareness Month by outlining its plans to address the mental health needs of the people impacted by the violence in Ukraine, millions of whom have become refugees or are internally displaced., “All Ukrainians – but health care workers in particular – have proven their strength and fortitude. But no person should be forced to suffer the atrocities that they are enduring,” said Rabih Torbay, Project HOPE’s President and CEO, who traveled to Ukraine recently and witnessed the devastation first-hand. “We must be conscientious about the long-term effects of war and trauma on their mental health and emotional well-being, and remember that, unlike physical wounds, these injuries are not easily seen or stitched up. However, as soon as our rapid response teams deployed to Poland, Romania, Moldova, and Ukraine, it became clear that we must prioritize mental health and psychosocial support for refugees, health workers, and other affected populations.”, In parts of Ukraine, people have been under constant siege from aerial bombardment and shelling. Women have been targeted with acts of gender-based violence, including rape, and vulnerable citizens have been deprived of electricity, food, water and medical attention. Families have been ripped apart. A majority of refugees and asylum seekers are women and children, and they are relocating to communities where many do not speak the language and are unsure whether they will ever see their husbands, fathers, and sons again., Across the globe, emotional distress, and mental disorders – exacerbated by the COVID-19 pandemic – are practically ubiquitous, while mental health services are often overwhelmed, especially in areas afflicted by conflict and humanitarian crises. Russia’s devastating attacks on the Ukrainian people, however, pose a particular concern for Project HOPE’s work in Central and Eastern Europe, and the challenge of providing appropriate psycho-social support cannot be overstated., Approximately 14 million people have either fled the country or remain internally displaced, and thousands of civilians have been killed. More than 200 Ukrainian health care facilities have been degraded by systematic attack, while neighboring countries have absorbed a substantial patient caseload, straining their health systems., Meanwhile, mental health, which is already stigmatized, is difficult to prioritize when one is struggling to stay alive. And the ability to conduct conventional talk therapy, which relies on a trusting, one-to-one relationship between provider and patient, is compromised by language barriers and the lack of privacy afforded to many Ukrainian refugees. Of the mental health professionals in countries welcoming refugees, few are fluent in Ukrainian. Native Ukrainian therapists, by contrast, may be burdened by traumas of their own and in need of preventative care., In addition to delivering shipments of medicines, medical supplies, and other support to health facilities in Ukraine, Project HOPE is collaborating with local governmental agencies and partnering with nongovernmental organizations that can provide counseling services. In Poland, Romania, and Moldova, the organization has also hired experienced mental health leads with clinical backgrounds, responsible for developing and implementing local programs., At the onset of the COVID pandemic, Project HOPE employed an online training platform, targeted specifically at mental health concerns, to build resiliency among health care workers pushed to the brink by stress and fatigue. Those training courses are projected to reach more than 50,000 health workers across five continents. Project HOPE intends to utilize similar online training tools to teach psychological first aid and help health care providers in the Ukraine crisis, and is exploring the use of group sessions, language training, and other efforts to screen large numbers of people and build capacity., “As a global health and humanitarian assistance organization, we are committed to a person’s whole health. That includes mental health. Mental Health Awareness Month is an important moment to focus on what Ukrainians are being forced to endure, the pain they are experiencing, and how we are responding,” Torbay added. “Our mission is to empower health workers to address localized needs in a sustainable manner, and that is what we are doing – adapting our approach as the unique health care needs of this humanitarian crisis emerge.”",https://reliefweb.int/report/ukraine/project-hope-seeks-address-effects-war-ukrainian-refugees-and-health-care-workers
Ukraine: 2022 Flash Appeal Funding Snapshot (as of 16 May 2022),Infographic,OCHA,Contributions,16 May 2022,,https://reliefweb.int/report/ukraine/ukraine-2022-flash-appeal-funding-snapshot-16-may-2022
IOM Ukraine internal displacement report: Area baseline report - Round 2 [EN/UK],Assessment,IOM,Protection and Human Rights,16 May 2022,"Starting on 24 February 2022, the war in Ukraine triggered an unprecedented humanitarian crisis across the country. Between 15 and 30 April the International Organization for Migration (IOM) conducted an area baseline assessment of 75 hromadas* hosting IDPs in Zakarpatska and Lvivska oblasts in western Ukraine in order to gather initial trends on the number of registered internally displaced persons., Information on almost 170,000 arrivals in the 2 oblasts were compiled. Out of the 110 cities/towns that reported disaggregated IDP figures, Sambir, Yasinia, Tiachiv, Kvasy, and Skole were the five cities with the most IDPs, each hosting over 1,000 IDPs. Khustska, Stryiska, Chopska, Yasinianska, and Vyshkivska hromadas have reported the largest populations of IDPs with 5,000 or more arrivals from 15 to 30 April. The most frequent oblasts of origin have been Donetska, Kyivska, and Kharkivska.",https://reliefweb.int/report/ukraine/iom-ukraine-internal-displacement-report-area-baseline-report-round-2-enuk
"Operational Presence of Partners - Emergency Response - May 10, 2022",Infographic,Protection Cluster,"Coordination
Protection and Human Rights",13 May 2022,,https://reliefweb.int/report/ukraine/operational-presence-partners-emergency-response-may-10-2022
"Operational Presence of Partners - Emergency Response - May 10, 2022",Infographic,UNHCR,"Coordination
Protection and Human Rights",13 May 2022,,https://reliefweb.int/report/ukraine/operational-presence-partners-emergency-response-may-10-2022
"UNOSAT Damage Assessment Overview Map - Ukraine: Borodyanka City, Kyiv Oblast - Imagery Analysis: 2 May 2022 Published: 14 May 2022 V1",Map,UNOSAT,Shelter and Non-Food Items,16 May 2022,"This map illustrates a satellite imagery based building damage assessment in the city of Borodyanka. Based on imagery collected on 2 May 2022, analysis show that 164 structures sustained damage visible in the satellite imagery. Out of these, 42 are destroyed, 52 severely damaged, 60 moderately damaged and 10 possibly damaged. While no complete count of buildings for Borodyanka is available, an open source dataset which is visibly incomplete indicates at least 1538 structures in the area., This analysis is based on structures visibly damaged as of 2 May 2022 as seen in marginally degraded satellite imagery affected by light clouds and other limiting factors. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to United Nations Satellite Centre (UNOSAT",https://reliefweb.int/map/ukraine/unosat-damage-assessment-overview-map-ukraine-borodyanka-city-kyiv-oblast-imagery-analysis-2-may-2022-published-14-may-2022-v1
European Commission launches a phone helpline for those fleeing the war in Ukraine [EN/UK],News and Press Release,EC,Protection and Human Rights,16 May 2022,"Brussels
Press and information team of the Delegation to UKRAINE, The European Commission has launched today a dedicated phone helpline in Ukrainian to provide information and assist those fleeing the Russian invasion of Ukraine. The Commission, through the Europe Direct Contact Centre, has been answering questions in writing in Ukrainian since the end of March and this service is now also available over the phone., The helpline aims to assist people escaping the Russian invasion of Ukraine by answering their questions and providing a wide range of practical and useful information, from the conditions on entering and travelling in the EU, to access to rights and opportunities, such as education, jobs or healthcare., The helpline can be contacted in Ukrainian within the EU at 00 800 6 7 8 9 10 11, where the service is free of charge, as well as from outside the EU at +32 22 99 96 96, where the international standard rate applies. The helpline also provides services in official EU languages and Russian., The helpline in addition offers a free of charge call back service. More information is available on the EDCC website",https://reliefweb.int/report/ukraine/european-commission-launches-phone-helpline-those-fleeing-war-ukraine-enuk
"Green, inclusive and just recovery pathways part of UNDP and Government of Ukraine talks today in Kyiv [EN/UK]",News and Press Release,UNDP,Recovery and Reconstruction,14 May 2022,"UNDP reaffirmed its support to Ukrainian government and people in tackling devastating socio-economic impact of the war by expanding ongoing joint activities and forging new areas for cooperation., KYIV, 14 May 2022 – The head of the United Nations Development Programme (UNDP) in Ukraine met with the Vice Prime Minister for European and Euro-Atlantic Integration to explore additional avenues of partnership through which the UN agency could further advance its technical support to strengthen the Government’s Recovery and Development Plan., Manal Fouani, UNDP Ukraine acting Resident Representative, updated Vice Prime Minister, Olha Stefanishyna, on UNDP’s Resilience Building and Recovery programme launched as a response to the war in Ukraine., “The war is threatening to turn Ukraine’s development progress in reverse. UNDP estimates close to 20 years of progress could be lost, if this war continues and hence our call for immediate peace,” Fouani said. “The government leadership and vision for recovery to build forward better are remarkable. Investments made in the development spheres in Ukraine have largely contributed to better crisis coordination and management. UNDP stands ready to contribute to bringing Ukraine back on its development trajectory.”, The two discussed how the Sustainable Development Goals (SDG) Office established pre-war, with help from UNDP, will play a very important role in the recovery, which is green, just, and inclusive, as well as the strategic vision for its work considering the changed context of the security situation in Ukraine., Fouani and Stefanishyna went on to discuss cooperation between UNDP and the government in the areas of recovery planning, mine action, resilience building in a green, inclusive, just and digital manner in line with the EU Association Agreement and EU’s Green Deal and green financing., Fouani thanked the Vice Prime Minister for the cooperation between UNDP and the government, both in past and ongoing areas of activity., Media inquiries, Yuliia Samus, Communications Team Leader, UNDP in Ukraine, Yuliia.Samus@undp.org",https://reliefweb.int/report/ukraine/green-inclusive-and-just-recovery-pathways-part-undp-and-government-ukraine-talks-today-kyiv-enuk
UNICEF Ukraine Humanitarian Situation Report No. 12 for 03-10 May 2022,Situation Report,UNICEF,"Contributions
Coordination
Education
Food and Nutrition
Health
Logistics and Telecommunications
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",14 May 2022,"Highlights, • More than 8 million people are now internally displaced in Ukraine - 63 per cent are women, with 52 per cent of displaced households reporting at least one child between the ages of 5 and 17, and 22 per cent reporting a child under the age of 5. Children continue to be killed and injured, with the Office of the UN High Commissioner for Human Rights recording 238 child deaths and 347 injured children between 24 February and 9 May., • Since 24 February, 1,576,220 people in Ukraine were able to access health care as a result of supplies distributed, either directly by UNICEF or in partnership with implementing organizations., • Since 24 February, UNICEF ensured access to safe water for over 1.3 million people, with 131,002 people benefitting from WASH supplies., • Since 24 February, UNICEF and partner reached 334,099 children and caregivers with mental health and psychosocial support, provided case management and referral services to 45,817 children, and assisted 12,161 women and children with gender-based violence response services., • During the reporting period, UNICEF supported around 1,500 people evacuated from Mariupol and frontline locations, including 50 people (11 children) evacuated from the Azovstal plant., Funding Overview and Partnerships, UNICEF has received a total of US$342.6 million for the response inside Ukraine out of the US$624.2 million total funding requirement in its revised 2022 Ukraine and Refugee Outflow Humanitarian Action for Children (HAC) appeal (March–August 2022) to provide emergency assistance to 1.7 million war-affected children and their families within Ukraine. Generous contributions have come from many donors including the Governments of Austria, Czech Republic, Denmark, Iceland, Italy, Ireland, Japan, the Republic of Korea, Liechtenstein, Norway, Poland, Sweden, Switzerland, the United States of America, USAID Bureau for Humanitarian Assistance (BHA), the European Commission (EC), and the United Nations Central Emergency Response Fund (CERF)., Ongoing fundraising campaigns by UNICEF National Committees and countries offices have generated timely and flexible support from the private sector, including from corporate partners, foundations, philanthropy partners and individual donors, with US$326.6 already received for the entire response. Private sector support has been unprecedented with donations received from over 500 businesses, 151 philanthropy partners, 83 foundations, and a large base of individual donors across over 24 countries. Some prominent private sector donors and partners who have made significant contributions include Epic Games, Akelius Foundation, Aeon, Apple, Google, LEGO Foundation, ING, HSBC, Binance Blockchain Charity Foundation, Capgemini and Ikea., UNICEF continues to work with the Government of Ukraine, United Nations agencies, civil society organizations/ NGOs and other humanitarian partners. Close consultations are also being held with Presidential advisors, key ministries (Foreign Affairs; Social Policy; Education; Youth; and Health), mayors in several cities (including through 35 Child and Youth Friendly Cities) and the Ombudspersons Office. Through its long-standing presence in Ukraine, UNICEF has established partnerships in key hromadas (municipalities) and is continuing to expand these in all oblasts (regions). Overall, more than 80 partners are engaged in UNICEF’s response, which despite the challenging conditions, has been able to ensure humanitarian support in some of the most war-affected and hard-to-access locations.",https://reliefweb.int/report/ukraine/unicef-ukraine-humanitarian-situation-report-no-12-03-10-may-2022
"Operational Update: Midwifery Support for Lebanon, Continued Response in Ukraine and More",News and Press Release,Direct Relief,Health,13 May 2022,"Eleven countries supported with medical aid this week., By Maeve O'Connor, Direct Relief, Over the past seven days, Direct Relief delivered 279 shipments of requested medical aid to 34 U.S. states and territories and 11 countries worldwide, including Ukraine., The shipments contained 5.8 million defined daily doses of medication, including N-95 masks, antibiotics, Covid-19 therapies, diabetes medication, and cancer treatments., PREPPING FOR FIRE SEASON, In recent days, a retrofitted Blackhawk aircraft supported by Direct Relief has been used multiple times for firefighting in recent weeks., Santa Barbara County’s Fire Department now has access to a helicopter capable of 1,000-gallon water drops to support firefighting efforts, and the HH-60L “Firehawk” helicopter 964 is responding to local fires and also available regional support as part of the mutual aid system., Direct Relief contributed $400,000 directly to the Firehawk’s retrofit, and $750,000 was raised by other donors through Direct Relief. The military-grade aircraft was formerly in service with the California Air National Guard as an air ambulance and has since been upgraded with state-of-the-art avionics, new rescue hoist and water tank., The aircraft has increased stability in high winds and night-flying equipment, critical assets during fire season., UKRAINE RESPONSE TO DATE, Since February 24, Direct Relief has provided medical aid weighing more than 400 tons in weight and including over 68 million defined doses of medication, with more on the way., Maintaining therapy for chronic diseases is important to prevent additional waves of medical emergencies that further strain an already taxed health system. This includes care for diabetes, cardiovascular and respiratory disease, and others like cancer and rare diseases., To support chronic disease care and cancer treatment in Ukraine and the surrounding countries, Direct Relief has collaborated with groups including the Ministries of Health in Ukraine and Moldova, and the World Health Organization to provide 60,000 vials of chemotherapy, 320,000 bottles of cardiovascular medications, and 61,000 vials/pens of insulin, with an additional 1.8 million vials to come., Direct Relief is also preparing to send 200,000 doses of Covid-19 therapy to Ukraine and the surrounding countries. Ukraine’s Ministry of Health posted this week about receiving an additional infusion of support from Direct Relief, including antibiotics and other requested medications., EMERGENCY RESPONSE, Propelled by fierce winds and defying the efforts of more than 1,800 firefighters and other responders, the Calf Canyon/Hermit’s Peak Fire has grown to more than 270,000 acres in New Mexico, according to the governmental National Wildfire Coordinating Group., Last week, Direct Relief delivered an emergency delivery of air purifiers, N95 masks, and personal care products requested by Tewa Women United, a Native women-led organization that has also received a Direct Relief Fund for Health Equity grant. In addition, the organization made initial contact with New Mexico Voluntary Organizations Active in Disaster and with the Federal Emergency Management Agency on the ground in New Mexico. The medical aid was distributed to the community this week., Additionally, Direct Relief shipped emergency medical supplies to Old Havana, Cuba, in response to a deadly hotel explosion that killed an estimated 43 people on Tuesday. The shipment was conducted in coordination with the Pan American Health Organization., IN THE NEWS, WORLDWIDE, This week, outside the U.S., Direct Relief shipped more than 5.2 million defined daily doses of medication., Countries that received medical aid over the past week included:, UNITED STATES, Direct Relief delivered 257 shipments containing 579,545 doses of medications over the past week to organizations, including the following:, YEAR TO DATE, Since January 1, 2022, Direct Relief has delivered 6,785 shipments to 1,465 healthcare organizations in 51 U.S. states and territories and 74 countries., These shipments contained 202.8 million defined daily doses of medication valued at $751.4 million (wholesale) and weighing 7.9 million lbs.",https://reliefweb.int/report/ukraine/operational-update-midwifery-support-lebanon-continued-response-ukraine-and-more
With SOLIDARITÉS INTERNATIONAL in Ukraine,News and Press Release,Solidarités International,"Food and Nutrition
Protection and Human Rights
Shelter and Non-Food Items
Water Sanitation Hygiene",13 May 2022,"In Ukraine, SOLIDARITÉS INTERNATIONAL is helping the affected populations in the conflict zones but also in the regions where many people have found refuge. This report illustrates the support provided by the organisation to Ukrainians who are confronted daily with hunger, cold, lack of drinking water and hygiene., In Shehyni, on the border between Ukraine and Poland, Luda is waiting with her two daughters to leave the country, a trolley suitcase in her hand and two small bags on the girls’ shoulders. “We are from Polohi,” she says as she heads for the border post, “a small village next to Zaporizha”, a town 150km from Mariupol from where the evacuation trains leave. Next door, a minivan arrives and Sasha*, a 70-year-old woman, gets off with her dog in her arms. “I’ve spent my whole life in Marioupol,” she says, “for the younger people it must be easier, but for us… how can we rebuild a life at our age? We’re going to Poland without knowing what’s going to happen, or where to go…”, This is the story of one in four Ukrainians., Since the beginning of the conflict, 5.3 million people have left Ukraine, and 7.7 million are currently internally displaced (source: OCHA). In the early days of the conflict, Philippe Bonnet, head of mission of SOLIDARITÉS INTERNATIONAL in Ukraine, crossed the border “in impressive conditions, with thousands of refugees and a 20 km queue to access the border”, he recalls. A month and a half later, the flow of people crossing the border has decreased significantly. “Those who wanted to leave have already left the country, the others are now internally displaced persons,” he says in front of the SOLIDARITÉS INTERNATIONAL stand distributing meals and hot drinks at the Lviv train station, 80 km from the Polish border., Lviv is now internationally known for the number of people who have been transiting and/or taking refuge there since the end of February: it is estimated that more than 400,000 internally displaced people have been welcomed there. In the station, loudspeakers announce the evacuation trains. People get off silently. Three women with two children from Marioupol cannot speak. Their eyes are red and they are about to leave for the Polish border. A girl sitting next to them has a transparent face, a blank stare towards the ground, her shoulders slumped. She can barely drink her hot tea., “Many trains arrive in the night,” says Katia, a volunteer at the SOLIDARITÉS INTERNATIONAL stand at the station. She has been in charge of the volunteers for more than a month, “We are there 24/7 to distribute meals and hot drinks so that people can warm up”. At night, temperatures are still below zero. What follows is another departure, this time outside the country or to a reception centre, to stay for one night, two nights, a week and sometimes for an indefinite time., “When the explosions started in our neighbourhood, the bridge was bombed and we didn’t live far. We decided to leave, because it was very scary,” says Nina, 70, from Kiev, who arrived with her son and daughter. With a few things, she took the first train. “We arrived in Lviv at night. My daughter found some volunteers and they quickly accompanied us to the State Administration and we moved here, to this place”., The centre where Nina is staying is close to a military site that was bombed a few days earlier. The windows are covered with black plastic bags to prevent them from shattering from the impact. “At the moment, we are hosting about 80 people,” says Iryna, a volunteer administrator at the collective centre where SOLIDARITÉS INTERNATIONAL distributes meals. “Many of the people who are here don’t know where to go, so they are staying,” she explains., Natalia, a former sales department manager, now retired, has been volunteering at the centre since the second day of the conflict. “If you look at Sasha,” she says, pointing to her stirring soup in a pot for 30 people, “she’s from Kiev and she’s an IDP, but she helps in the kitchen, and the other volunteers come from all sorts of professions – a cosmetologist, a lawyer, a teacher.” The volunteers quickly mobilised to coordinate and help. The Walnut House Foundation, a partner of SOLIDARITÉS INTERNATIONAL, provides the reception centre with meals that are prepared in the Catholic University’s kitchens., At the Catholic University, 2,500 meals are prepared every day and the classrooms have now become dormitories. Here, Cristina coordinates the team of cooks. “Before the war, I was the manager of the Walnut House catering service; we did meal deliveries, weddings, parties, all these nice things. But now we’re volunteering and preparing meals for those in need,” she says., The whole city mobilised to deal with such a large number of people whose main needs were food and shelter. On the other hand, the large influx of people has pushed up housing prices in the entire Lviv region. “This is the safest area in Ukraine at the moment,” says Maud Rivoal, SOLIDARITÉS INTERNATIONAL’s programme coordinator in Ukraine. “In Lviv, there was housing, and obviously there is not enough of it anymore because of the number of people moving around.” As a result, SOLIDARITÉS INTERNATIONAL is developing rehabilitation projects that are “more sustainable for the people”, says Maud, “These buildings need to be refurbished, especially in terms of heating, electricity, furnishings such as beds, and access to water, so that people have access to hygiene.”, Two months into the war more and more people are staying closer to their homes, so that some of the transit towns are now being re-inhabited, such as Uman, which is a central axis linking north and south and east and west. “When we arrived in Uman, it was evening, the city was completely dead, in complete blackout, no lights were allowed in order to avoid the bombings,” says Philippe Bonnet. “When I went back four weeks later, life had resumed, people were in the streets and were beginning to adapt to this new situation, to the sirens for example, which announce potential air attacks. Now people are used to it, it’s part of the landscape, but at the time people were rushing to the shelters.”, However, the wave of displacement is far from over. Especially following the resumption of fighting in several areas of Donbass., “There are areas that are not accessible at all, where humanitarian aid does not arrive, such as Marioupol for example,” adds Philippe. For the time being, humanitarian convoys cannot yet enter the encircled towns. When there are negotiations, SOLIDARITÉS INTERNATIONAL will take part in the convoys, “but we have first chosen to work with local associations that regularly travel to these areas, and which, on the way out, in their small trucks, manage to bring a few hundred kilos of food each day, and which, on the way back, evacuate people from the combat zones,” explains Philippe., Actions have been carried out in the Kharkiv metro, where hundreds of families now live to protect themselves from the bombings. SOLIDARITÉS INTERNATIONAL has distributed food kits, drinking water, hygiene kits and even games for children. SOLIDARITÉS INTERNATIONAL teams have also installed water filters in the metro to make the water drinkable., In Kramatorsk and Pokrovsk, two towns in the Donbass that are in danger of being surrounded very quickly, SOLIDARITÉS INTERNATIONAL has stocked the air raid shelters with drinking water and food kits., Many elderly people and people with reduced mobility who cannot leave their homes are at risk of running out of everything very quickly., SOLIDARITÉS INTERNATIONAL is also working in Moldova, where 110,000 people have found refuge, 35% of whom remain in the country waiting to return to Ukraine if the situation changes. Operations in Moldova focus on supporting the various organisations present in the country through the distribution of food and basic necessities, as well as activities to provide access to water, sanitation, hygiene and shelter., *first name changed",https://reliefweb.int/report/ukraine/solidarit-s-international-ukraine
At Least Three Killed and 19 Injured in 9th Recorded Russian Air Strike on a School in Ukraine,News and Press Release,AOAV,"Education
Mine Action
Protection and Human Rights",13 May 2022,"By Chiara Torelli, At least three people were killed and 19 injured in a Russian airstrike on schools in Novhorod-Siverskyi, Chernihiv, on Thursday 12 May. Russian troops reportedly fired several missiles at a school and boarding school, also damaging an administrative building and some residential houses in the ensuing fire., According to the Ukrainian Education Ministry, 1, 635 educational facilities across Ukraine have been affected by bombardments and shelling, and 126 have been completely destroyed. Ukraine’s First Lady, Olena Zelenska, says “The Russians, who claim to be attacking only military facilities, are waging war against our children. In fact, they are waging war against our future.”, Since 2010, AOAV has recorded 14 incidents of Russian explosive weapons use on educational facilities, as reported in English-language media. These incidents have resulted in a reported 358 civilian casualties., Five of the recorded incidents of Russian attacks on educational facilities took place in Syria, between 2016 and 2019, and resulted in 177 reported civilian casualties and no armed actor casualties; nine of the incidents have occurred in Ukraine since the beginning of the invasion, and have resulted in 181 civilian casualties and 9 armed actor casualties. Civilians, therefore, constitute 98% of casualties when Russia has targeted educational facilities., Russian airstrikes account for 56% (201) of these recorded civilian casualties, missiles for 23% (82), rockets for 13% (46), shelling for 5% (18), and artillery for 3% (11) of civilian casualties., Globally, AOAV has recorded 466 incidents of explosive weapons use on educational facilities since 2010, resulting in a reported 6, 850 civilian casualties and 514 armed actor casualties. At least 269 of the reported civilian casualties are women, and 1, 798 are children., Non-state actors are the reported perpetrators in the case of 36% (168) of these incidents, and 32% (2, 213) of civilian casualties of explosive violence on educational facilities are attributed to non-state actors in English-language media., IEDs (non-specific IEDs, roadside bombs, and car bombs) account for 64% (108 incidents) of incidents of explosive violence on educational facilities reportedly perpetrated by non-state actors since 2010, and 75% (1, 650) of civilian casualties of non-state violence on educational facilities can be attributed to IEDs., States are the reported perpetrators in the case of 23% (109) of recorded incidents of explosive weapons use on educational facilities since 2010, and 36% (2, 488) of civilian casualties of explosive violence on educational facilities are attributed to state actors in English-language media. Airstrikes account for 54% (109) of reported incidents, and for 56% (1, 397) of reported civilian casualties of state-perpetrated explosive violence on educational facilities., The worst affected territories for explosive violence on educational facilities since 2010 are Syria (2, 591 civilian casualties), Afghanistan (1, 100), Iraq (897), Pakistan (594), and Gaza (344)., AOAV’s casualty figures represent the lowest of estimations in terms of the number of people killed and injured by explosive weapon use. In an effort to quantify the explicit harm caused by specific explosive weapons, AOAV solely records incident-specific casualty figures, as reported in English-language media., * * *, AOAV condemns the use of violence against civilians and the use of explosive weapons in populated areas. All actors should stop using explosive weapons with wide-area effects where there is likely to be a high concentration of civilians.",https://reliefweb.int/report/ukraine/least-three-killed-and-19-injured-9th-recorded-russian-air-strike-school-ukraine
Families in devastated Mariupol face daily nightmare [EN/UK],News and Press Release,UNICEF,"Food and Nutrition
Health
Protection and Human Rights
Water Sanitation Hygiene",13 May 2022,"In eastern Ukraine, families like Mykola’s are suffering amid continuous shelling and no access to basic necessities., For nearly two weeks, Mykola and his family lived without access to water, food and medicines in the encircled city of Mariupol, in eastern Ukraine., As the war escalates, every day is a fight for survival for residents remaining in the besieged city without water and access to essential services., “Almost overnight, the lights, heat and water disappeared,” says Mykola, 41. “The gas was also cut a few days later. That's when all hell began to break loose, a kind of stone age. Petrol stations were bombed, there was no fuel and logistics came to a halt. A few grocery shops were running on leftovers. Now, every day there is constant shelling.”, According to Mariupol’s mayor, 90 per cent of the city has been destroyed by fighting. Families are in urgent need of immediate humanitarian aid., After blasts shattered the windows of Mykola's flat, he and his family decided to leave. For a while, they lived in a freezing underground car park, before finally fleeing the city in three cars to Zaporizhia., Mykola worries about the effect this ordeal has had on his 12-year-old son Ilya., “He got worried when he saw that there was water left for a day or two and we had nothing to drink,” recalls Mykola. “And I noticed he had stopped drinking at all. I asked: ‘Why aren't you drinking?’ And he replied: ‘We don't have enough water, let it be for everyone else.’, As of 20 April, UNICEF has provided assistance to over 9,000 people evacuated from Mariupol and frontline locations, including 115 people (40 children) evacuated from the Azovstal steel plant on 3 May. The evacuees have been provided with over 30,000 litres of water, 5 metric tons of medical supplies, 1,200 hygiene kits, recreational items, emergency food for children, counselling, and psychosocial support activities.",https://reliefweb.int/report/ukraine/families-devastated-mariupol-face-daily-nightmare-enuk
